RD,AC,RL,AL,LL,GL,edgeID
0,2,0,0,0,4,0
0,0,0,0,0,0,1
2,0,1,0,1,0,3
2,0,1,0,1,0,4
0,0,0,0,0,0,5
0,0,2,0,1,1,8
0,2,0,0,0,4,11
0,0,0,0,0,0,14
0,0,2,0,0,0,20
0,0,0,0,0,0,21
0,0,2,0,0,0,22
0,1,0,1,0,0,24
5,0,1,0,2,0,25
0,1,0,1,0,0,26
5,0,1,0,2,0,27
22,1,12,4,11,0,30
24,1,14,4,12,2,31
2,0,2,0,1,2,32
2,0,1,1,3,0,33
2,0,3,1,4,0,34
2,0,2,0,1,0,35
0,0,4,0,1,0,37
0,0,4,0,1,0,38
1,0,1,1,1,1,41
1,0,0,0,1,1,42
0,0,0,0,0,1,43
5,1,7,2,6,0,55
4,1,1,2,3,0,56
1,0,6,0,3,0,57
1,0,2,0,2,2,59
0,0,0,0,0,0,65
1,1,3,1,1,2,66
1,1,3,1,1,2,67
0,0,3,0,1,0,68
0,0,0,0,0,0,69
0,0,3,0,1,0,70
0,0,2,0,1,0,74
0,0,3,0,0,0,75
0,0,3,0,0,1,78
5,0,1,5,4,0,90
0,0,0,0,0,0,92
0,0,2,0,1,0,94
0,0,0,0,0,0,107
0,0,0,0,0,3,108
0,0,0,0,0,0,112
0,0,0,0,0,0,119
0,0,0,0,0,0,121
0,0,0,0,0,0,123
1,0,0,0,0,3,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
1,0,0,0,1,0,135
1,0,0,0,1,0,136
5,7,10,11,8,4,142
0,0,0,0,0,0,143
5,7,10,11,8,4,144
0,0,0,0,0,0,153
0,0,0,0,0,0,154
0,0,0,0,0,0,155
0,0,1,0,0,0,167
0,0,1,0,0,0,168
0,0,0,0,0,0,169
0,0,0,0,0,0,170
0,0,0,0,0,0,172
0,0,0,0,0,0,174
0,0,0,1,0,1,181
0,0,0,1,0,1,182
0,0,0,0,0,0,190
0,0,0,0,0,0,191
0,0,0,0,0,0,195
0,0,0,0,0,0,196
0,0,0,0,0,0,197
0,0,0,0,0,0,198
2,6,1,5,1,0,202
3,0,3,0,1,0,205
3,0,3,0,1,1,206
0,0,0,0,0,1,207
1,0,0,0,0,0,208
1,0,0,0,0,0,209
0,2,0,0,0,3,211
0,1,0,0,0,4,213
0,0,0,0,0,0,226
3,6,1,9,1,0,227
3,6,1,9,1,0,228
0,0,0,0,0,0,239
0,0,0,0,1,1,240
0,0,0,0,1,1,241
0,0,0,0,0,0,243
0,0,3,0,2,0,245
0,0,3,0,2,0,246
0,0,0,0,0,0,247
0,0,0,0,0,0,251
0,0,1,1,0,0,252
0,0,1,1,0,0,253
5,0,3,1,2,0,264
3,1,3,3,2,9,268
3,1,4,3,2,9,269
0,0,3,0,0,0,270
2,0,0,0,0,0,275
0,0,0,0,1,0,276
0,0,2,0,0,0,278
0,0,2,0,0,0,279
0,1,0,1,0,0,282
0,1,0,1,0,0,283
0,0,2,0,1,1,286
2,0,0,0,1,0,289
0,1,0,0,0,0,292
1,3,0,0,1,0,295
0,3,0,1,0,0,330
0,0,0,0,1,0,344
0,0,0,0,0,4,347
1,0,0,0,0,0,349
5,2,2,1,4,0,361
0,0,0,0,0,2,370
5,2,2,1,4,2,373
0,0,0,0,0,0,381
5,7,9,11,8,10,390
5,2,2,1,5,12,393
0,0,5,0,4,0,398
0,0,2,0,1,0,416
1,0,2,0,2,2,423
0,0,0,1,0,0,426
1,0,0,1,0,3,444
0,0,0,0,0,3,450
0,0,0,0,0,0,456
1,1,7,1,1,2,457
1,1,7,1,1,2,458
0,0,0,0,0,0,463
0,0,0,0,0,0,466
0,0,0,0,0,0,467
0,0,0,0,0,0,469
1,0,0,0,0,3,476
2,27,5,17,5,24,494
0,0,0,0,0,0,502
1,0,0,1,1,0,503
0,1,0,16,0,10,512
0,0,18,0,0,0,513
0,1,18,16,0,10,514
2,1,8,1,1,1,516
0,0,0,0,0,3,528
0,0,0,0,0,0,532
0,1,3,0,0,0,533
0,1,3,0,0,0,534
0,0,18,0,0,0,536
0,0,0,0,0,0,537
2,1,1,1,3,3,550
2,1,8,1,3,12,551
0,0,7,0,0,9,552
0,0,0,0,0,9,553
0,0,7,0,0,0,554
0,0,1,3,3,3,559
0,0,0,0,0,0,572
1,0,0,0,0,0,573
1,0,5,1,1,1,575
0,0,1,0,0,0,576
3,2,3,4,2,2,578
3,2,6,4,1,9,579
0,0,5,0,1,7,580
0,0,0,0,0,2,583
3,2,1,0,4,0,585
0,0,0,0,0,0,588
2,2,6,2,3,1,591
1,0,1,0,0,4,595
1,1,1,2,2,0,607
1,1,4,2,1,7,608
1,1,0,0,0,0,610
2,1,0,0,0,0,611
1,0,0,0,0,0,612
0,0,0,0,0,0,616
0,0,0,0,0,0,617
0,0,0,0,0,0,618
1,0,3,0,6,0,619
5,0,9,2,12,0,620
4,0,6,2,6,0,621
0,1,0,1,0,0,622
0,0,0,1,0,0,624
0,1,0,0,0,0,625
1,0,0,1,0,0,630
1,1,0,0,0,0,631
2,1,0,0,0,0,632
1,1,0,0,1,0,633
1,1,0,0,1,0,634
0,0,0,0,0,0,635
2,0,2,2,2,1,636
0,0,0,0,0,0,639
0,0,0,0,0,0,640
0,0,0,0,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,1,0,0,0,0,648
0,0,0,0,0,0,650
0,0,0,0,0,0,651
1,1,1,1,1,0,653
1,1,1,1,1,0,654
0,0,0,0,0,6,655
0,0,0,0,0,0,658
0,0,0,0,0,0,659
0,0,0,0,0,0,660
0,1,0,1,0,0,661
0,1,0,1,0,0,662
0,0,0,0,0,4,674
2,0,3,0,0,0,678
4,7,4,6,2,2,686
4,7,4,6,1,2,688
1,4,3,3,3,0,691
0,0,0,0,0,0,720
13,10,9,10,17,0,724
0,1,2,1,0,1,726
0,1,2,1,0,1,727
0,0,0,0,0,0,728
6,9,3,8,4,0,730
1,1,1,2,1,1,731
0,0,0,1,0,0,733
0,0,0,0,0,0,734
1,1,1,2,1,1,735
12,19,37,34,37,20,752
1,0,1,0,1,0,754
7,6,44,37,40,9,758
0,0,1,0,2,0,787
4,4,7,6,6,4,788
4,4,6,6,6,4,789
1,1,2,1,2,0,791
1,1,1,1,0,0,792
0,0,0,0,0,0,793
0,0,0,0,0,0,794
0,0,0,0,0,0,795
4,1,1,0,1,0,800
3,3,3,2,3,5,802
1,1,1,3,0,1,836
1,0,0,0,0,0,837
1,2,2,4,1,2,838
1,1,1,1,1,1,839
2,1,2,0,1,1,846
6,1,3,3,10,0,848
1,1,3,2,4,0,850
0,1,1,3,1,1,855
0,3,2,3,2,9,857
0,0,1,1,1,1,866
1,0,3,1,3,0,877
2,0,7,2,11,0,882
0,2,0,0,1,0,886
2,0,7,4,13,0,899
0,0,0,2,2,0,901
3,1,8,4,3,2,907
0,0,0,0,0,0,918
1,0,1,0,1,0,920
1,0,1,0,1,1,921
1,1,1,1,1,0,922
0,0,0,0,0,0,935
1,1,1,1,1,0,936
0,0,0,0,0,1,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,0,0,0,0,1,980
0,0,0,0,0,0,1032
1,0,2,2,2,0,1051
0,0,0,0,0,0,1052
1,0,2,2,2,0,1053
4,0,2,1,2,0,1060
0,0,0,0,0,0,1067
2,2,4,2,2,2,1070
0,0,0,0,0,0,1076
0,0,0,0,0,0,1077
0,0,0,0,0,0,1078
0,0,3,2,3,1,1080
0,0,0,1,0,0,1089
1,3,1,2,1,0,1090
1,6,2,5,2,2,1097
0,0,0,0,0,0,1111
0,0,0,0,0,0,1121
11,15,11,13,6,7,1126
0,0,5,1,1,0,1127
3,2,2,3,2,7,1129
2,2,2,1,2,6,1130
1,0,0,0,0,1,1131
0,0,0,2,3,0,1133
6,5,6,6,9,0,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
0,0,0,0,0,0,1145
0,0,0,0,0,0,1146
0,0,0,0,0,0,1147
1,0,1,0,1,6,1153
1,1,1,2,1,0,1154
1,0,1,0,1,11,1155
1,1,1,2,1,7,1156
1,0,1,0,1,0,1160
1,0,1,1,1,5,1161
0,0,0,1,0,5,1162
0,0,1,0,0,0,1165
2,3,0,1,2,0,1184
7,9,3,8,5,0,1188
0,0,0,0,0,0,1189
7,9,3,8,5,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
0,0,0,0,0,0,1195
0,0,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
0,0,0,0,0,0,1201
1,1,4,6,3,2,1202
1,1,4,6,3,2,1203
5,9,5,6,6,2,1204
2,0,2,0,2,0,1205
5,9,3,6,4,2,1207
0,0,0,1,0,5,1218
1,0,0,0,0,6,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
0,0,0,0,0,0,1256
0,0,0,0,0,7,1289
0,1,0,0,0,7,1290
0,1,0,0,0,0,1291
0,1,6,0,0,1,1299
0,1,6,0,0,1,1300
4,13,6,8,6,0,1303
1,1,1,0,0,2,1313
0,1,6,0,0,1,1314
1,0,5,0,0,3,1315
2,0,2,0,5,0,1328
3,0,3,0,8,0,1329
1,0,1,0,5,0,1330
2,0,2,0,3,0,1331
2,0,2,0,3,0,1335
0,0,1,0,0,0,1337
2,0,1,0,3,0,1338
7,0,20,2,10,0,1340
0,0,1,0,2,0,1343
0,0,2,1,1,1,1349
0,0,2,1,1,1,1350
0,0,0,0,0,0,1351
1,0,5,0,7,0,1352
8,0,6,0,8,1,1353
9,0,7,0,3,1,1354
3,27,3,14,4,8,1358
0,0,0,0,0,0,1359
3,27,3,14,4,8,1360
2,3,0,1,2,0,1377
2,3,0,1,2,0,1378
0,1,1,0,0,0,1418
0,1,0,0,1,0,1419
0,0,0,0,0,4,1423
0,0,0,0,0,0,1444
1,0,0,0,6,5,1448
4,4,4,2,1,5,1449
0,0,3,0,0,0,1453
0,0,3,0,0,0,1454
0,0,0,0,0,0,1459
1,0,0,0,8,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
2,0,2,2,2,0,1469
0,0,0,0,0,0,1473
0,2,0,0,0,0,1474
0,2,0,0,0,0,1475
0,0,0,0,0,0,1476
1,1,1,2,1,1,1481
0,0,0,0,0,0,1484
0,1,0,1,0,0,1489
1,1,1,1,1,0,1490
1,0,1,0,1,0,1491
0,0,0,0,1,0,1492
1,0,1,0,2,0,1493
3,1,3,2,5,0,1495
1,1,1,1,2,0,1497
0,1,0,0,0,1,1498
1,1,1,1,2,7,1503
0,0,0,1,0,0,1505
3,1,8,2,6,35,1508
8,13,21,24,16,5,1509
2,9,3,7,3,4,1523
2,0,1,0,0,0,1526
0,0,0,0,0,0,1532
