RD,AC,RL,AL,LL,GL,edgeID
0,0,3,0,4,0,206
0,0,0,0,0,0,207
4,3,6,1,5,2,208
6,2,7,2,6,1,209
1,7,1,6,2,11,211
1,6,0,4,1,11,213
1,1,1,1,2,0,226
6,5,4,12,5,0,227
5,4,3,11,3,0,228
0,0,0,0,0,1,239
1,1,0,1,1,0,240
0,0,1,0,0,0,241
0,0,0,0,0,0,243
0,0,1,0,2,0,245
0,0,1,0,2,0,246
0,0,0,0,0,0,247
1,1,0,0,1,1,251
0,0,1,1,0,0,252
0,0,0,0,0,0,253
3,0,3,0,3,0,264
1,0,4,1,0,5,268
1,0,3,1,0,5,269
0,0,1,0,0,0,270
0,0,1,0,0,0,275
0,0,0,0,0,0,276
0,0,2,0,0,0,278
0,0,2,0,0,1,279
2,3,1,1,1,0,282
0,1,0,0,0,0,283
0,0,1,0,0,0,286
1,0,0,1,0,0,289
0,0,0,0,1,0,292
0,1,0,0,1,0,295
0,1,0,1,0,0,330
2,0,0,1,2,1,344
0,0,0,0,0,1,347
6,0,5,1,4,0,349
1,0,1,1,1,0,361
0,0,1,0,0,4,370
1,0,2,1,1,4,373
1,0,0,0,0,0,381
2,6,5,15,6,2,390
1,0,2,1,3,10,393
1,0,4,0,1,0,398
0,0,2,0,2,0,416
2,0,2,1,3,3,423
1,1,0,2,0,3,426
2,0,1,0,1,3,444
0,1,0,1,0,7,450
0,0,1,0,0,0,456
0,0,0,0,0,1,457
1,1,2,1,1,2,458
1,0,1,0,1,0,463
0,0,0,0,0,0,466
0,0,0,0,0,0,467
0,0,0,0,0,0,469
0,0,0,0,0,6,476
9,37,3,18,4,35,494
0,0,1,0,0,0,502
0,0,0,0,0,0,503
0,0,0,6,0,12,512
0,0,10,0,1,0,513
0,0,10,6,1,12,514
0,0,2,0,2,3,516
0,0,0,0,0,2,528
0,0,0,0,0,0,532
0,0,2,1,0,2,533
0,0,2,1,0,2,534
0,0,10,0,1,0,536
0,0,0,0,0,0,537
0,0,0,0,1,2,550
0,0,3,0,1,10,551
0,0,3,0,0,8,552
0,0,0,0,0,8,553
0,0,3,0,0,0,554
0,0,1,1,1,3,559
0,0,0,0,0,0,572
4,3,6,1,5,2,573
0,0,1,1,0,2,575
0,0,1,0,0,2,576
1,3,2,2,0,2,578
0,3,10,2,0,5,579
1,0,8,0,0,7,580
0,0,0,0,0,2,583
6,1,3,0,5,0,585
1,0,0,0,0,0,588
0,0,1,0,0,0,591
1,0,2,0,1,3,595
1,0,2,0,2,1,607
2,0,6,0,2,6,608
2,1,1,0,2,3,610
6,1,0,0,0,0,611
4,0,1,0,2,3,612
0,0,0,0,0,0,616
1,0,0,0,0,0,617
1,0,0,0,0,0,618
0,0,3,0,1,0,619
2,0,7,0,5,0,620
2,0,4,0,4,0,621
0,0,0,0,0,0,622
0,1,0,2,0,0,624
0,1,0,2,0,0,625
0,1,0,2,0,0,630
2,0,1,1,1,2,631
3,0,1,1,1,1,632
0,1,0,0,0,0,633
0,1,0,0,0,0,634
0,0,0,0,0,0,635
1,0,2,1,6,0,636
0,0,0,0,0,0,639
0,0,0,0,0,0,640
0,0,0,0,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,1,0,2,0,0,648
3,0,0,0,0,0,650
3,0,0,0,0,0,651
3,0,0,0,0,0,653
0,0,0,0,0,0,654
0,0,0,0,0,8,655
0,0,0,0,0,0,658
3,0,0,0,0,0,659
3,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
0,0,0,0,0,3,674
1,0,3,0,0,1,678
5,3,1,2,1,0,686
4,3,1,2,1,0,688
2,5,0,4,1,0,691
0,0,0,0,0,1,720
16,12,10,8,22,0,724
1,2,2,1,0,1,726
0,2,3,1,0,1,727
1,0,1,0,0,0,728
11,11,4,7,13,0,730
2,0,1,0,1,0,731
1,0,1,0,2,0,733
0,0,0,0,1,0,734
1,0,1,0,1,0,735
12,17,28,33,27,23,752
4,0,4,0,1,0,754
4,4,35,30,30,11,758
0,0,0,0,0,0,787
2,2,1,4,2,3,788
2,2,1,4,2,3,789
0,0,0,0,0,0,791
0,0,0,0,0,0,792
0,0,0,0,0,0,793
0,0,0,0,0,0,794
0,0,0,0,0,0,795
7,0,2,1,4,0,800
2,3,2,2,2,3,802
1,3,1,2,1,0,836
0,0,0,0,0,0,837
1,3,2,2,1,0,838
0,0,1,0,0,0,839
7,1,3,1,3,0,846
2,2,0,2,4,1,848
2,3,2,3,1,0,850
0,0,0,1,0,3,855
2,2,1,3,4,7,857
1,0,0,0,0,0,866
1,0,1,0,2,1,877
2,0,10,1,13,0,882
0,5,1,5,0,0,886
2,0,11,2,13,0,899
0,0,1,1,0,0,901
4,2,6,2,2,2,907
0,0,0,0,0,0,918
2,1,2,2,2,0,920
0,0,0,0,0,0,921
0,1,0,0,0,2,922
0,0,0,0,0,0,935
0,0,0,0,0,0,936
0,0,0,0,0,0,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,0,0,0,0,0,980
0,0,0,0,0,0,1032
0,0,3,2,4,0,1051
0,0,0,0,0,0,1052
0,0,3,2,4,0,1053
0,0,2,0,2,0,1060
0,1,0,0,0,0,1067
2,1,2,1,2,2,1070
1,1,1,1,0,0,1076
1,1,1,1,0,1,1077
0,0,0,0,0,1,1078
1,0,0,2,1,0,1080
1,3,0,3,0,0,1089
1,8,2,7,2,0,1090
0,9,1,8,1,2,1097
0,0,0,0,0,1,1111
0,2,0,2,0,0,1121
16,18,6,17,3,12,1126
0,0,3,0,0,0,1127
0,0,0,0,0,4,1129
0,0,0,0,0,4,1130
0,0,0,0,0,0,1131
1,0,1,0,0,0,1133
6,7,3,6,6,0,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
0,0,0,0,0,0,1145
0,0,0,0,0,0,1146
0,0,0,0,0,0,1147
0,0,0,0,1,4,1153
0,0,0,2,1,0,1154
0,0,0,0,2,7,1155
0,0,0,2,0,3,1156
1,0,1,1,2,1,1160
1,0,1,1,3,5,1161
0,0,0,0,1,6,1162
0,0,0,0,0,0,1165
1,3,0,1,1,2,1184
11,11,3,7,12,0,1188
0,1,0,1,2,0,1189
11,12,3,8,14,0,1190
1,0,1,0,0,1,1192
0,0,0,0,1,0,1193
0,1,0,0,0,0,1195
0,1,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
0,0,0,0,0,0,1201
4,2,6,6,2,0,1202
4,2,6,6,2,0,1203
5,11,10,9,5,2,1204
1,1,3,1,1,3,1205
6,12,11,10,6,1,1207
0,0,0,0,0,4,1218
1,0,0,0,0,3,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
0,1,0,0,0,0,1256
0,2,1,2,0,6,1289
1,2,1,2,1,6,1290
1,0,0,0,1,0,1291
2,0,10,0,2,0,1299
2,0,10,0,2,0,1300
3,7,1,6,3,0,1303
1,0,1,1,1,2,1313
1,0,9,1,1,1,1314
0,0,8,0,0,1,1315
0,0,1,0,3,0,1328
3,1,1,2,5,0,1329
3,1,0,2,3,0,1330
0,0,1,0,2,0,1331
0,0,1,0,3,0,1335
0,0,0,0,0,0,1337
0,0,1,0,3,0,1338
6,2,20,4,11,2,1340
0,0,0,0,1,0,1343
0,1,0,1,0,1,1349
1,0,1,0,1,2,1350
0,0,0,0,0,0,1351
3,1,3,1,7,0,1352
8,1,9,1,11,1,1353
5,0,12,0,12,1,1354
5,20,0,13,0,8,1358
0,0,0,0,1,0,1359
5,20,0,13,1,8,1360
1,2,0,0,1,0,1377
1,2,0,0,1,0,1378
0,0,0,0,0,0,1418
0,0,0,0,0,0,1419
0,0,0,0,0,1,1423
0,0,0,0,0,0,1444
2,1,0,0,0,9,1448
6,1,3,1,4,9,1449
1,0,8,0,0,0,1453
1,0,8,0,0,0,1454
0,0,0,0,0,0,1459
2,1,1,1,3,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
2,0,0,2,2,0,1469
0,0,0,0,1,0,1473
1,1,0,0,0,0,1474
1,1,0,0,1,0,1475
0,0,0,0,0,0,1476
0,0,0,0,0,0,1481
1,0,0,0,0,0,1484
0,0,0,0,0,0,1489
1,0,1,1,1,0,1490
0,1,0,0,0,1,1491
1,0,0,0,0,0,1492
1,1,0,0,0,1,1493
2,1,1,1,0,1,1495
1,0,1,1,0,0,1497
0,0,0,0,0,0,1498
1,0,0,0,0,4,1503
2,1,2,0,2,1,1505
2,0,3,2,3,41,1508
9,11,17,24,16,0,1509
3,7,5,5,1,1,1523
4,0,1,0,1,0,1526
0,0,0,0,0,0,1532
0,0,0,0,0,1,1533
1,0,5,0,0,0,1541
0,0,1,0,0,0,1543
1,0,4,0,0,0,1544
0,0,2,0,1,0,1545
1,0,6,0,1,0,1546
3,0,0,0,3,0,1553
1,0,1,0,1,0,1563
0,0,0,0,0,0,1564
1,0,1,0,1,0,1565
1,1,1,1,1,0,1570
0,0,0,0,0,1,1571
0,0,0,0,0,0,1572
0,0,0,0,0,5,1575
3,1,1,1,1,0,1579
0,0,1,0,1,0,1587
0,0,1,0,1,0,1588
0,0,0,0,0,0,1589
0,3,0,1,0,0,1590
4,0,2,0,1,0,1596
4,0,1,0,1,0,1597
0,0,1,0,0,0,1598
0,0,0,0,0,0,1600
0,0,0,0,0,0,1603
0,0,1,0,0,0,1604
2,1,0,1,0,0,1606
0,0,1,0,0,0,1607
3,2,2,2,1,1,1608
2,0,0,0,0,0,1609
2,0,0,0,0,0,1611
4,0,1,1,3,0,1635
1,0,1,1,2,0,1637
0,1,1,0,1,0,1641
1,0,1,0,1,0,1656
0,0,0,0,0,0,1657
1,0,1,0,1,0,1658
0,1,0,1,0,0,1659
0,1,0,1,0,0,1661
0,0,0,0,0,0,1662
0,1,1,1,1,1,1663
0,1,1,1,1,1,1664
0,0,0,0,0,0,1666
2,0,0,0,0,0,1667
2,0,0,0,0,0,1668
1,4,8,3,0,0,1704
0,1,7,1,0,0,1707
2,1,1,1,1,0,1717
1,0,0,0,0,0,1718
0,0,0,0,0,1,1719
0,0,1,0,1,0,1731
0,0,1,0,1,3,1732
0,0,0,0,0,3,1733
0,0,2,0,1,3,1741
0,0,2,0,1,0,1742
0,0,1,0,0,0,1745
0,2,0,1,0,3,1747
0,2,1,1,1,0,1748
2,1,2,2,2,0,1761
2,1,2,2,2,0,1762
0,0,0,0,0,0,1763
1,1,5,1,5,0,1767
1,1,5,1,5,0,1768
0,0,0,0,0,0,1769
1,1,6,1,4,0,1776
0,0,0,0,0,0,1784
0,0,0,0,0,0,1785
0,0,0,0,0,0,1786
0,0,0,0,0,0,1790
0,0,0,0,0,0,1796
0,1,0,0,0,0,1797
0,1,0,0,0,0,1798
0,1,0,0,0,9,1799
1,1,1,1,4,0,1802
1,1,1,1,4,0,1803
0,0,0,0,0,0,1805
0,0,0,0,0,0,1807
0,0,0,0,0,0,1809
0,0,0,0,0,0,1810
0,0,0,0,0,0,1812
0,0,0,0,0,0,1816
0,0,0,0,0,0,1818
0,0,0,0,0,0,1822
0,0,0,0,0,0,1824
0,0,0,0,0,0,1832
0,0,0,0,0,0,1833
0,0,0,0,0,0,1836
3,0,1,0,2,0,1837
3,0,1,0,2,0,1838
0,0,0,0,0,0,1840
0,0,0,0,0,0,1842
1,1,10,1,0,0,1858
0,0,1,0,0,1,1863
0,0,0,0,0,0,1864
0,0,1,0,0,1,1865
1,0,1,0,0,0,1866
0,0,0,0,0,0,1867
0,0,0,0,0,0,1869
0,0,0,0,0,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
1,0,1,0,0,0,1879
1,0,1,0,0,0,1883
3,2,3,4,1,0,1885
2,2,4,4,1,0,1886
1,0,1,0,0,0,1887
0,0,0,0,0,0,1888
0,0,0,0,0,0,1889
12,10,1,7,2,0,1891
12,11,1,8,3,0,1892
0,1,0,1,1,0,1893
0,0,1,0,0,1,1894
1,0,0,0,0,0,1895
13,10,1,7,2,0,1897
0,2,0,0,0,4,1902
1,0,0,0,0,0,1904
1,0,0,0,0,0,1905
0,0,0,0,0,0,1906
1,0,0,0,2,0,1907
1,0,0,0,2,0,1908
0,0,0,0,0,0,1909
0,0,0,0,0,0,1916
3,0,0,0,2,0,1917
3,0,4,2,4,41,1926
3,1,2,4,3,0,1929
2,1,0,4,2,0,1930
1,0,2,0,1,0,1931
0,0,0,0,0,0,1936
0,0,0,0,0,0,1937
0,0,0,0,0,0,1938
8,2,7,5,5,4,1951
0,3,1,1,0,0,2004
3,4,4,3,6,0,2005
3,5,3,4,6,0,2006
1,1,0,0,1,2,2007
1,0,0,0,1,0,2008
1,0,1,0,1,0,2010
1,0,6,0,1,0,2011
2,0,5,0,2,0,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
2,0,2,2,3,6,2030
3,1,1,2,3,2,2035
1,0,0,0,0,0,2041
0,0,0,0,0,0,2042
1,0,0,0,0,0,2043
0,0,0,0,0,0,2050
0,0,0,0,0,0,2051
1,1,2,1,1,0,2055
0,1,1,0,0,2,2056
3,1,2,4,2,3,2066
0,0,0,0,0,0,2088
1,0,0,0,0,0,2089
0,1,0,0,0,0,2115
0,0,1,2,1,1,2119
0,0,0,0,0,0,2122
0,0,0,0,0,0,2123
0,0,0,0,0,0,2124
0,0,1,0,1,0,2125
5,0,1,0,1,0,2126
5,0,0,0,2,0,2127
2,0,2,0,2,0,2146
2,0,1,0,1,0,2147
2,1,1,3,2,6,2152
0,0,0,0,0,6,2166
2,1,1,3,2,0,2167
5,4,1,2,2,0,2199
2,0,4,0,2,12,2204
2,0,4,0,4,1,2205
2,0,1,1,2,0,2206
2,0,1,1,4,11,2207
2,0,1,1,1,0,2208
1,4,0,1,1,0,2209
1,4,0,1,2,0,2211
1,0,0,0,0,1,2212
0,0,0,0,0,1,2213
1,0,0,0,0,0,2214
3,0,0,0,1,0,2216
0,0,0,0,0,0,2219
0,0,0,0,0,0,2222
0,0,0,0,0,0,2223
1,4,0,1,1,0,2224
1,4,0,1,1,0,2225
0,0,0,0,0,0,2228
0,0,0,0,0,0,2229
3,4,4,1,6,1,2230
1,0,0,2,0,0,2243
1,0,0,2,0,0,2245
0,0,3,2,1,1,2246
0,0,2,2,0,1,2247
0,0,1,0,1,0,2248
11,4,2,6,10,0,2249
11,4,3,6,10,0,2250
0,0,1,0,0,0,2251
0,3,0,2,0,0,2252
0,1,1,0,1,0,2253
0,4,1,2,1,0,2254
1,0,8,0,0,0,2256
12,4,11,6,10,0,2257
1,0,1,0,1,0,2258
1,2,2,3,0,0,2261
0,0,1,0,0,1,2262
1,2,3,3,0,1,2263
1,1,1,1,0,0,2265
1,2,4,3,1,1,2266
1,2,4,3,1,4,2267
0,0,0,0,0,3,2268
1,0,0,0,0,0,2270
2,2,4,3,1,0,2271
1,2,4,3,1,0,2272
0,0,0,0,0,0,2273
2,0,1,0,1,0,2275
2,0,1,0,1,0,2276
2,0,2,0,2,5,2277
2,0,2,1,4,9,2280
8,1,9,3,12,0,2283
0,0,0,0,0,0,2298
0,0,0,0,0,0,2299
1,0,1,0,1,0,2300
1,0,1,0,1,0,2301
0,0,0,0,0,0,2302
0,0,0,0,0,0,2303
0,0,0,0,0,0,2304
0,0,0,0,0,0,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,0,0,0,0,0,2310
1,0,1,0,1,0,2311
0,1,0,1,0,1,2313
1,0,1,0,1,0,2316
0,2,1,0,0,3,2317
0,0,0,0,0,0,2321
0,0,0,0,0,0,2323
0,0,0,0,0,0,2325
0,0,0,0,0,0,2326
0,0,0,0,0,0,2329
0,0,0,0,0,0,2332
1,0,1,0,1,0,2353
0,0,0,0,0,0,2355
0,1,0,0,0,0,2357
0,1,0,0,0,0,2358
1,2,2,3,2,1,2363
2,1,2,0,1,1,2364
0,0,1,0,0,2,2378
0,2,0,0,0,1,2390
2,10,3,5,4,11,2399
3,3,4,3,1,0,2402
3,0,1,0,1,1,2412
4,3,4,3,2,0,2413
1,0,0,0,1,0,2414
2,4,3,3,4,12,2419
1,1,1,1,0,1,2423
1,1,1,1,1,1,2424
0,0,0,0,1,0,2425
3,3,5,3,1,1,2426
0,0,0,0,0,0,2432
1,0,1,1,1,0,2447
0,0,3,1,0,1,2467
2,1,4,4,2,0,2470
0,0,0,0,0,0,2471
0,0,0,0,0,0,2474
0,1,0,0,0,0,2475
0,11,2,7,0,6,2476
0,10,2,7,0,6,2477
9,11,0,8,3,4,2479
10,11,1,9,4,0,2480
1,0,1,1,1,4,2481
2,0,2,2,3,0,2482
2,1,2,2,3,0,2483
0,0,0,0,0,0,2485
3,7,2,6,3,1,2489
0,0,0,0,0,0,2490
0,0,0,0,0,0,2491
0,0,0,0,0,0,2492
0,0,0,0,0,0,2494
0,0,2,0,0,3,2495
1,0,1,0,0,0,2496
1,0,1,0,0,3,2497
2,0,6,8,3,0,2502
2,0,6,8,3,0,2503
0,0,0,0,0,0,2504
3,1,1,1,2,1,2509
1,0,1,0,1,1,2510
2,1,2,1,3,0,2511
2,0,2,2,3,0,2512
0,0,2,0,0,0,2513
2,0,4,2,3,0,2514
1,2,1,1,1,2,2519
5,1,10,2,12,1,2520
5,0,10,2,12,0,2521
0,0,0,0,0,0,2523
0,0,0,0,1,0,2524
0,0,0,0,1,0,2525
0,0,1,0,0,0,2526
0,0,1,0,0,0,2527
0,0,0,0,0,0,2528
0,0,0,0,0,0,2533
5,0,3,2,0,0,2537
0,0,0,0,0,0,2545
0,0,0,0,0,0,2546
0,0,0,0,0,2,2560
0,0,0,0,0,0,2568
0,0,0,0,0,0,2593
0,0,0,0,0,0,2594
0,2,0,2,0,1,2596
3,0,4,7,9,0,2600
3,0,4,7,9,0,2601
0,0,0,0,0,0,2602
2,5,1,5,6,0,2603
0,0,0,0,1,0,2611
0,0,0,0,1,0,2627
0,0,0,0,0,0,2628
1,0,1,0,1,0,2636
2,2,4,1,4,0,2641
0,0,0,0,0,0,2652
0,0,0,0,0,1,2653
0,0,0,0,0,1,2654
0,0,0,0,0,0,2656
5,10,1,2,1,0,2690
0,0,0,0,1,1,2702
1,0,1,1,1,0,2722
0,8,2,5,3,0,2723
1,8,3,4,2,0,2724
1,0,0,1,0,1,2725
4,8,3,12,1,32,2726
3,8,3,11,1,31,2727
6,0,8,0,9,0,2728
5,0,8,0,9,0,2729
1,0,0,0,0,0,2730
0,0,0,0,0,0,2734
0,0,0,0,0,0,2735
0,0,0,0,0,0,2736
1,0,0,1,0,0,2738
1,1,0,1,0,0,2740
0,0,0,0,1,0,2751
0,0,1,0,2,0,2752
5,0,9,0,8,0,2754
0,0,1,0,0,0,2756
0,0,0,0,1,0,2759
0,0,0,0,0,0,2760
1,0,0,0,0,0,2762
0,0,0,0,0,0,2763
0,0,0,0,0,0,2764
0,0,1,1,1,1,2769
0,0,0,0,0,0,2772
0,0,0,0,0,0,2773
0,0,1,0,0,0,2778
0,0,0,0,0,0,2784
0,0,1,0,0,0,2785
0,0,1,0,0,0,2786
0,0,1,1,1,0,2787
0,0,0,0,0,1,2789
0,0,0,0,0,0,2793
0,0,0,0,0,0,2794
0,0,0,1,0,0,2795
0,0,0,1,0,0,2796
0,1,0,1,1,0,2797
0,0,0,1,0,0,2803
0,0,0,0,0,0,2804
0,0,0,0,0,0,2805
10,12,4,8,12,1,2810
10,12,4,8,12,1,2811
0,2,1,4,0,0,2813
1,2,5,4,0,0,2814
1,0,4,0,0,0,2815
3,1,0,1,0,0,2819
0,0,0,0,0,0,2822
0,0,0,0,0,0,2824
0,1,0,0,0,0,2828
0,0,1,0,0,1,2832
1,0,6,0,1,0,2839
0,0,2,0,1,0,2840
0,0,0,0,0,0,2845
1,0,1,0,0,1,2853
0,0,0,0,0,1,2854
1,0,1,0,0,0,2855
5,0,8,0,9,0,2860
5,0,8,0,9,0,2861
0,0,0,0,0,0,2862
5,0,8,0,8,0,2863
0,0,0,0,1,0,2864
1,1,2,2,1,0,2866
0,0,0,0,0,36,2873
0,1,0,0,0,0,2876
0,1,0,1,0,0,2879
0,1,0,1,0,0,2880
0,0,0,0,0,0,2881
0,0,0,0,0,0,2885
0,0,0,0,0,0,2886
0,0,0,0,0,0,2888
1,0,1,1,1,0,2889
1,0,1,1,1,0,2890
0,0,0,0,0,0,2894
0,0,0,0,0,0,2895
0,0,0,0,0,0,2896
0,0,0,0,0,0,2900
0,0,0,0,0,0,2902
0,0,1,2,0,41,2909
0,0,1,2,0,5,2911
0,0,0,0,2,9,2916
1,8,3,4,4,9,2917
0,0,1,0,1,10,2922
0,0,1,0,3,1,2924
0,0,0,0,0,0,2942
0,0,1,0,0,0,2943
0,0,1,0,0,0,2944
0,0,0,0,0,0,2947
3,2,0,2,0,4,2957
9,5,5,7,4,1,2961
0,0,1,2,1,1,2974
0,0,2,0,1,0,2980
8,4,4,6,4,0,2984
0,0,0,0,0,0,2987
0,0,0,0,0,0,2989
0,0,0,1,0,1,2990
0,0,0,1,0,0,2991
9,1,8,4,10,0,3013
0,5,0,5,0,4,3027
7,4,4,3,7,0,3028
2,1,0,0,0,0,3030
0,1,0,0,0,1,3031
2,0,0,0,0,1,3032
1,1,3,1,1,1,3034
1,1,0,0,0,0,3040
1,1,0,0,0,1,3041
0,0,0,0,0,1,3042
0,0,0,0,0,0,3043
0,0,1,0,0,12,3053
7,2,9,3,6,12,3054
7,2,10,3,6,0,3055
3,1,12,2,8,2,3058
0,1,1,1,1,0,3062
2,3,2,6,1,0,3088
7,2,10,3,6,0,3095
1,0,6,0,5,0,3098
1,2,1,2,1,5,3109
9,1,11,2,7,0,3112
4,2,3,4,1,0,3115
1,0,5,0,3,0,3118
1,0,0,1,3,1,3149
0,0,0,0,1,0,3150
1,0,0,1,2,1,3151
0,0,0,0,0,0,3155
3,2,3,2,3,2,3156
1,0,2,0,5,0,3158
0,0,0,0,0,0,3159
1,0,2,0,5,0,3160
0,1,0,0,1,0,3163
0,0,0,0,0,0,3173
0,0,0,0,0,0,3174
0,0,0,0,0,0,3175
1,0,0,0,0,0,3203
1,0,0,0,0,0,3204
0,0,0,0,0,0,3206
0,0,0,0,0,0,3207
0,0,0,0,0,4,3209
0,0,0,0,0,0,3210
0,0,0,0,1,0,3213
1,0,1,1,1,1,3216
1,0,1,0,1,0,3217
0,0,0,0,0,0,3218
1,0,1,0,1,0,3219
0,0,0,1,0,0,3221
0,0,0,0,0,0,3223
0,0,0,0,0,0,3224
0,0,0,0,0,0,3225
0,0,0,0,0,1,3229
0,0,0,0,0,1,3231
3,0,1,0,2,0,3235
3,0,1,0,1,0,3236
0,0,0,0,1,0,3237
0,0,0,0,1,0,3238
1,0,1,0,1,0,3239
1,0,1,0,0,0,3240
3,4,4,6,3,3,3241
2,2,3,6,2,0,3242
1,0,1,0,1,1,3243
2,2,5,2,5,2,3247
2,2,5,2,5,1,3248
0,0,0,0,0,1,3249
3,4,1,2,3,0,3253
3,4,1,2,2,0,3254
0,0,1,0,0,0,3256
0,0,1,0,0,0,3257
0,0,0,0,0,0,3258
0,0,1,0,0,0,3259
0,0,1,0,0,0,3261
0,0,0,0,0,1,3264
2,1,2,2,2,0,3268
0,0,0,0,0,0,3270
2,0,0,0,0,0,3281
0,0,0,0,0,0,3303
2,3,1,4,3,0,3315
1,2,0,3,1,0,3316
0,0,0,0,1,1,3317
2,0,1,0,0,6,3325
1,1,0,0,0,7,3336
2,0,0,0,0,5,3342
1,7,0,2,1,1,3355
1,1,1,2,1,0,3361
1,2,1,1,3,0,3363
1,2,1,1,3,0,3364
0,0,0,0,0,0,3365
0,0,0,0,0,0,3373
0,0,0,0,0,1,3374
0,0,0,0,0,0,3375
1,0,0,0,0,0,3379
3,11,0,17,4,10,3380
6,3,2,3,3,0,3381
1,0,0,0,0,0,3382
5,3,2,3,3,0,3383
0,0,0,0,2,4,3389
6,28,2,20,4,8,3400
1,0,1,0,4,10,3406
9,29,6,21,3,8,3413
16,2,6,3,6,0,3415
0,0,0,0,0,0,3422
0,0,0,0,0,0,3424
3,0,9,9,9,1,3436
0,0,0,0,0,0,3447
1,0,0,0,0,0,3482
1,12,2,5,4,1,3484
0,0,0,0,0,3,3507
5,9,2,9,3,8,3510
4,1,4,0,3,0,3528
0,0,0,0,0,0,3549
0,0,0,0,0,0,3550
1,1,0,4,0,2,3555
0,0,0,0,0,0,3560
2,3,1,2,0,0,3561
1,0,0,0,1,0,3576
1,0,0,0,0,0,3577
0,0,0,0,1,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
1,0,0,0,0,0,3602
3,0,1,0,2,0,3603
2,0,1,0,2,0,3604
8,37,0,8,3,0,3619
3,3,4,6,4,0,3622
3,3,4,6,4,0,3623
0,0,0,0,0,0,3624
0,0,1,0,0,0,3628
0,0,0,0,0,0,3629
0,0,1,0,0,0,3630
0,0,0,0,0,0,3632
1,2,1,2,1,1,3634
0,0,1,0,0,0,3636
2,1,2,4,1,2,3640
0,0,1,0,0,0,3647
0,0,0,0,0,0,3649
8,37,0,8,3,0,3655
0,0,0,0,0,0,3656
0,0,0,0,0,0,3657
2,1,2,4,1,0,3658
8,36,0,7,3,0,3660
0,0,0,0,0,2,3661
3,1,4,4,1,0,3665
0,5,1,6,1,0,3676
1,0,0,0,0,0,3687
0,1,0,1,0,5,3691
2,3,1,2,2,3,3711
1,0,0,2,0,1,3739
0,0,0,0,0,0,3749
0,0,0,0,0,3,3750
0,0,0,0,0,0,3751
0,0,0,0,0,3,3752
0,0,0,1,1,0,3755
2,2,0,8,0,2,3789
0,0,0,0,0,0,3794
