RD,AC,RL,AL,LL,GL,edgeID
2,1,6,5,4,44,1926
3,1,3,5,3,0,1929
1,1,1,5,2,0,1930
3,1,3,1,2,1,1931
0,0,0,0,0,0,1936
0,0,0,0,0,0,1937
0,0,0,0,0,0,1938
10,3,9,4,3,4,1951
4,6,1,3,0,0,2004
4,2,4,3,4,0,2005
2,4,3,2,4,0,2006
1,2,1,1,3,1,2007
0,0,0,0,0,0,2008
0,0,0,0,0,0,2010
1,0,1,1,0,0,2011
1,0,1,1,0,0,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
5,0,4,2,3,8,2030
1,0,1,2,2,2,2035
0,0,1,0,1,0,2041
1,0,0,0,0,0,2042
0,0,1,0,1,0,2043
0,0,0,0,0,0,2050
1,0,0,0,0,0,2051
2,0,4,5,2,2,2055
0,2,0,0,0,7,2056
3,3,6,3,4,3,2066
0,0,0,0,0,0,2088
0,0,1,0,1,0,2089
2,1,1,1,1,0,2115
6,10,5,7,3,5,2119
1,0,0,0,0,0,2122
1,1,1,1,1,0,2123
0,1,1,1,1,0,2124
0,0,0,0,0,0,2125
2,0,0,0,0,1,2126
3,1,1,1,1,0,2127
0,0,0,0,0,0,2146
0,0,0,0,0,0,2147
7,9,6,7,6,10,2152
0,0,0,0,0,10,2166
7,9,6,7,6,0,2167
3,1,0,1,1,0,2199
0,0,0,0,0,7,2204
1,1,3,1,2,1,2205
3,0,0,1,1,0,2206
4,1,3,2,3,6,2207
3,0,0,1,1,0,2208
0,1,0,0,0,0,2209
0,1,0,0,0,0,2211
2,0,0,0,1,3,2212
0,0,0,0,0,3,2213
2,0,0,0,1,0,2214
0,0,0,0,0,0,2216
0,0,0,0,0,0,2219
0,0,0,0,0,0,2222
0,0,0,0,0,0,2223
0,1,0,1,0,0,2224
0,1,0,1,0,0,2225
0,0,0,0,0,0,2228
0,0,0,1,0,0,2229
0,1,2,0,1,0,2230
1,0,0,0,0,0,2243
1,0,0,0,0,0,2245
2,3,5,1,2,3,2246
3,3,5,2,3,4,2247
1,0,0,1,1,3,2248
10,4,1,3,9,0,2249
12,4,1,3,9,0,2250
2,0,0,0,0,0,2251
1,1,0,2,1,0,2252
0,0,0,0,1,0,2253
1,1,0,2,2,0,2254
0,0,5,0,0,1,2256
12,4,6,3,9,1,2257
2,0,0,2,0,0,2258
2,5,2,1,2,0,2261
0,0,0,0,0,0,2262
2,5,2,1,2,0,2263
1,0,0,0,0,0,2265
3,5,2,1,2,0,2266
2,5,2,2,2,2,2267
1,0,0,1,0,2,2268
1,0,1,1,0,0,2270
2,5,3,3,2,0,2271
3,5,2,2,2,0,2272
0,0,0,0,0,0,2273
0,0,0,0,0,0,2275
0,0,0,0,0,0,2276
0,0,0,0,0,1,2277
0,4,5,3,4,9,2280
4,2,10,3,12,0,2283
1,0,1,0,1,0,2298
0,0,0,0,0,0,2299
1,0,1,0,1,0,2300
0,0,0,0,0,0,2301
1,0,1,0,1,0,2302
0,0,0,0,0,1,2303
0,1,0,1,0,0,2304
0,1,0,1,0,0,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,1,0,1,0,0,2310
0,0,0,0,0,0,2311
0,0,0,0,0,0,2313
0,0,0,0,0,0,2316
1,0,0,0,0,3,2317
0,1,0,1,0,0,2321
0,0,0,0,0,0,2323
0,1,0,1,0,0,2325
0,0,0,0,0,0,2326
0,0,0,0,0,0,2329
0,0,0,0,0,1,2332
0,0,0,0,0,0,2353
0,0,0,0,0,0,2355
0,0,0,0,0,0,2357
0,1,0,1,0,0,2358
1,3,0,1,1,0,2363
2,1,4,4,5,0,2364
1,0,0,0,0,3,2378
0,0,0,0,0,0,2390
0,3,0,2,0,12,2399
3,2,4,5,6,0,2402
5,0,1,0,2,0,2412
8,2,5,5,7,0,2413
5,0,1,0,1,0,2414
0,2,0,2,0,7,2419
1,0,0,0,0,0,2423
1,0,0,0,0,0,2424
0,0,0,0,0,0,2425
3,2,4,5,5,0,2426
0,0,0,0,0,0,2432
0,0,2,0,1,0,2447
0,1,3,5,4,1,2467
3,1,5,7,5,1,2470
0,0,0,0,0,0,2471
0,0,0,0,0,0,2474
2,1,2,1,1,1,2475
2,8,5,6,1,7,2476
2,9,5,7,2,8,2477
5,5,2,7,3,2,2479
8,6,3,6,6,0,2480
3,1,1,3,3,2,2481
1,0,1,0,1,0,2482
0,0,0,0,1,0,2483
0,0,0,0,1,0,2485
2,6,2,6,3,0,2489
0,0,0,0,1,0,2490
0,0,0,0,0,1,2491
0,0,0,0,0,0,2492
0,0,1,0,0,2,2494
0,2,1,1,0,1,2495
0,0,1,0,0,0,2496
0,2,1,1,0,3,2497
5,4,13,17,13,0,2502
5,4,13,17,13,0,2503
0,0,0,0,0,0,2504
0,0,2,1,1,0,2509
0,0,0,0,1,0,2510
0,0,2,1,2,0,2511
1,0,1,0,0,1,2512
1,0,3,0,1,1,2513
2,0,4,0,1,0,2514
0,0,0,0,0,2,2519
3,0,9,3,11,0,2520
3,0,9,3,11,2,2521
0,0,1,0,0,0,2523
1,2,1,1,3,0,2524
1,2,0,1,3,0,2525
1,0,1,0,1,0,2526
1,0,1,0,1,0,2527
0,0,0,0,0,0,2528
0,0,0,0,0,0,2533
3,0,6,2,4,0,2537
0,0,0,0,0,0,2545
0,0,0,0,0,0,2546
0,0,0,0,0,1,2560
0,0,0,0,0,0,2568
0,0,0,0,0,0,2593
0,1,0,1,1,1,2594
0,0,0,1,0,1,2596
2,0,6,7,11,0,2600
2,0,6,7,11,0,2601
0,0,0,0,0,0,2602
2,7,0,8,2,0,2603
0,0,1,0,0,3,2611
0,0,1,0,0,1,2627
0,0,0,0,0,2,2628
1,0,0,0,1,0,2636
1,0,3,1,3,0,2641
0,0,0,0,0,0,2652
0,0,0,0,0,1,2653
0,0,0,0,0,1,2654
0,0,0,0,0,0,2656
4,8,1,1,1,1,2690
0,0,0,1,0,0,2702
1,0,0,1,1,0,2722
4,11,3,4,1,0,2723
5,11,3,5,2,0,2724
0,0,1,1,2,3,2725
2,7,4,14,0,30,2726
2,7,3,13,2,27,2727
7,0,9,1,12,0,2728
7,0,9,1,12,0,2729
0,0,0,0,0,0,2730
0,0,0,0,0,0,2734
0,0,0,0,0,0,2735
0,0,0,0,0,0,2736
2,1,2,2,2,2,2738
2,0,0,0,1,3,2740
0,0,0,0,0,0,2751
1,0,1,0,0,0,2752
6,0,10,1,12,0,2754
0,0,2,0,0,0,2756
0,0,0,0,0,0,2759
0,0,0,0,0,0,2760
1,1,3,1,3,0,2762
0,0,0,0,1,0,2763
0,0,0,0,0,0,2764
2,0,2,0,1,5,2769
0,0,0,0,0,0,2772
0,0,0,0,0,0,2773
0,0,1,0,0,0,2778
0,0,0,0,0,0,2784
0,0,0,0,1,0,2785
0,0,0,0,1,0,2786
3,0,2,0,1,0,2787
1,0,0,0,0,5,2789
0,0,0,0,0,0,2793
0,0,0,0,0,0,2794
0,0,0,0,0,0,2795
0,0,0,0,0,0,2796
1,1,1,1,0,0,2797
0,0,0,0,0,0,2803
0,0,1,0,0,0,2804
0,0,1,0,0,0,2805
10,5,4,5,6,0,2810
10,5,3,5,6,0,2811
1,0,2,2,2,0,2813
1,0,5,2,2,0,2814
0,0,3,0,0,0,2815
2,1,2,1,2,0,2819
0,0,0,0,0,0,2822
0,0,0,0,0,0,2824
1,0,1,0,1,2,2828
0,1,0,0,1,0,2832
0,0,6,0,0,0,2839
0,0,3,0,0,0,2840
0,0,0,0,0,0,2845
0,0,0,0,0,0,2853
0,0,0,0,0,0,2854
0,0,0,0,0,0,2855
7,0,9,1,12,0,2860
7,0,9,1,12,0,2861
0,0,0,0,0,0,2862
7,0,9,1,12,0,2863
0,0,0,0,0,0,2864
0,0,1,0,1,0,2866
1,1,0,1,0,37,2873
0,1,0,0,0,0,2876
0,1,0,0,0,0,2879
0,0,0,0,0,0,2880
0,1,0,0,0,0,2881
0,0,0,0,0,0,2885
0,0,0,0,0,0,2886
0,0,0,0,0,0,2888
0,0,0,1,0,0,2889
0,0,0,1,0,0,2890
0,0,0,0,0,0,2894
0,0,0,0,0,0,2895
0,0,0,0,0,0,2896
0,0,0,0,0,0,2900
0,0,0,0,0,0,2902
2,2,3,2,2,40,2909
1,1,3,1,2,3,2911
0,0,0,0,0,6,2916
5,11,3,5,2,6,2917
1,0,1,0,0,6,2922
1,0,1,0,0,0,2924
0,0,1,0,0,0,2942
0,0,3,0,0,0,2943
0,0,2,0,0,0,2944
0,0,0,0,0,0,2947
1,1,0,0,1,1,2957
5,3,4,1,4,0,2961
6,10,5,7,3,5,2974
0,0,0,0,0,0,2980
5,3,4,1,4,0,2984
0,0,0,0,0,0,2987
0,0,0,0,0,0,2989
0,0,0,0,0,0,2990
0,0,1,1,1,0,2991
8,4,9,5,11,0,3013
0,4,0,3,0,3,3027
2,1,2,1,2,0,3028
2,0,0,0,2,0,3030
0,0,0,0,0,0,3031
2,0,0,0,2,0,3032
2,1,0,2,0,0,3034
1,0,0,0,2,0,3040
1,0,0,0,2,0,3041
0,0,0,0,0,0,3042
0,0,0,0,0,0,3043
0,0,1,0,0,17,3053
5,1,5,2,7,17,3054
5,1,4,2,7,0,3055
3,1,8,2,10,0,3058
1,0,0,0,0,0,3062
1,2,2,3,2,1,3088
5,1,6,1,6,0,3095
1,0,5,0,3,1,3098
1,1,1,3,4,4,3109
7,1,6,1,7,0,3112
4,2,2,2,2,1,3115
1,0,1,0,3,2,3118
1,0,1,0,0,0,3149
0,0,1,0,0,0,3150
1,0,0,0,0,0,3151
1,1,0,0,1,0,3155
1,1,0,0,1,0,3156
0,0,2,0,3,0,3158
0,0,0,0,0,0,3159
0,0,2,0,3,0,3160
0,0,0,0,0,0,3163
0,0,1,0,0,0,3173
0,0,0,0,0,0,3174
0,0,1,0,0,0,3175
0,0,0,0,0,0,3203
0,0,0,0,0,0,3204
0,0,0,0,0,0,3206
0,0,0,0,0,0,3207
0,0,0,0,0,4,3209
0,0,0,0,0,0,3210
0,0,0,0,0,0,3213
0,0,0,0,0,0,3216
0,0,1,0,1,1,3217
0,0,0,0,1,1,3218
0,0,1,0,0,0,3219
0,1,0,1,0,0,3221
1,1,1,0,1,0,3223
0,0,0,0,0,0,3224
1,1,1,0,1,0,3225
0,0,0,0,0,0,3229
0,0,0,0,0,0,3231
1,1,1,0,2,0,3235
2,1,1,0,2,1,3236
1,0,0,0,0,1,3237
0,0,0,0,0,0,3238
0,0,0,0,0,0,3239
0,0,0,0,0,0,3240
2,3,4,8,4,0,3241
2,3,4,8,4,0,3242
0,0,0,0,0,0,3243
1,0,5,5,1,2,3247
1,0,6,6,2,1,3248
0,0,1,1,1,1,3249
2,2,4,4,2,0,3253
1,2,4,4,2,1,3254
0,0,0,0,0,1,3256
0,0,0,0,0,0,3257
0,0,0,0,0,1,3258
0,0,0,0,0,0,3259
0,0,0,0,0,1,3261
0,0,0,0,0,0,3264
1,1,2,0,2,1,3268
0,0,0,0,0,1,3270
6,1,3,1,4,5,3281
0,0,0,0,0,0,3303
1,4,0,3,1,0,3315
1,4,1,4,1,0,3316
0,0,1,1,0,0,3317
1,0,1,0,0,6,3325
0,0,3,0,1,6,3336
5,1,2,1,2,10,3342
0,1,0,1,0,0,3355
2,3,0,1,1,0,3361
1,2,0,1,1,5,3363
1,2,0,1,1,5,3364
0,0,0,0,0,0,3365
0,0,0,0,1,0,3373
2,0,0,0,1,0,3374
2,0,0,0,0,0,3375
0,0,0,0,0,1,3379
8,12,4,10,8,15,3380
2,4,2,4,4,0,3381
0,0,0,0,0,0,3382
2,4,2,4,4,0,3383
0,0,1,0,0,1,3389
3,19,3,15,4,3,3400
1,1,0,0,2,4,3406
3,20,2,15,2,3,3413
10,1,3,0,3,0,3415
0,0,0,0,0,1,3422
0,0,0,0,0,0,3424
3,0,11,9,10,0,3436
0,0,0,0,0,0,3447
0,0,0,0,0,0,3482
0,5,0,5,2,0,3484
1,0,2,2,3,4,3507
0,2,0,4,2,0,3510
1,1,1,1,2,0,3528
2,0,0,0,1,0,3549
0,0,0,0,1,0,3550
0,1,1,3,0,1,3555
0,0,0,0,0,0,3560
3,4,3,6,1,0,3561
0,0,0,0,0,0,3576
0,0,0,0,0,0,3577
0,0,0,0,0,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
1,0,0,0,0,0,3602
1,2,2,1,1,0,3603
2,2,2,1,1,0,3604
12,41,2,10,2,0,3619
5,4,6,6,6,1,3622
5,4,6,6,5,1,3623
0,0,0,0,1,0,3624
0,0,0,1,0,0,3628
0,0,0,0,0,0,3629
0,0,0,1,0,0,3630
0,0,0,0,1,0,3632
1,1,1,0,1,0,3634
0,0,0,0,1,0,3636
2,4,3,8,3,4,3640
0,0,0,0,0,0,3647
0,0,0,1,0,0,3649
12,41,2,10,2,1,3655
0,0,0,0,0,1,3656
0,0,0,0,0,1,3657
2,5,4,9,6,0,3658
13,42,2,9,2,0,3660
1,0,0,0,0,0,3661
3,4,5,8,7,0,3665
0,0,1,0,0,1,3676
3,0,1,0,2,0,3687
0,0,0,0,0,3,3691
2,1,0,1,1,1,3711
0,0,0,0,1,0,3739
1,0,0,0,0,0,3749
2,0,1,0,1,0,3750
1,0,0,0,0,0,3751
0,0,1,0,1,0,3752
1,1,0,0,0,0,3755
0,2,0,6,0,2,3789
0,0,0,0,0,0,3794
