RD,AC,RL,AL,LL,GL,edgeID
0,0,0,0,0,1,793
0,0,0,0,0,0,794
1,1,1,1,1,0,795
12,2,5,1,6,2,800
3,1,2,1,3,4,802
1,2,2,4,0,1,836
0,0,1,0,0,0,837
1,2,2,4,0,1,838
0,0,1,0,0,0,839
4,0,2,0,3,0,846
9,2,2,2,5,0,848
1,0,1,1,0,0,850
0,1,0,2,1,2,855
2,0,0,4,3,10,857
0,0,0,0,0,0,866
3,0,4,1,3,1,877
2,0,4,3,11,0,882
1,3,0,4,0,0,886
2,0,5,3,11,0,899
0,0,1,0,0,0,901
3,1,4,4,4,4,907
0,0,0,0,0,0,918
1,0,1,0,1,0,920
1,0,1,0,1,0,921
0,0,0,0,0,0,922
1,1,1,0,0,0,935
0,0,1,0,0,0,936
1,1,0,0,0,0,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,0,2,0,2,0,980
0,0,0,0,0,0,1032
2,0,2,2,2,0,1051
0,0,0,0,0,0,1052
2,0,2,2,2,0,1053
2,0,2,0,3,2,1060
0,0,0,0,0,0,1067
1,2,0,1,1,2,1070
0,0,1,0,0,0,1076
0,0,0,0,0,0,1077
0,0,1,0,0,0,1078
1,0,0,3,4,1,1080
0,1,0,0,0,0,1089
2,8,1,3,1,0,1090
2,9,1,4,1,3,1097
0,0,0,1,0,0,1111
0,0,0,0,0,0,1121
10,14,10,11,5,8,1126
0,0,2,0,2,0,1127
0,0,0,0,0,4,1129
0,0,0,0,0,4,1130
0,0,0,0,0,0,1131
0,1,0,2,2,0,1133
8,4,1,4,5,1,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
3,0,2,0,1,0,1145
2,0,2,0,1,0,1146
1,0,0,0,0,0,1147
1,0,0,0,0,4,1153
0,0,0,1,0,0,1154
1,0,0,0,0,7,1155
0,0,0,1,0,5,1156
0,0,0,0,0,0,1160
0,0,0,0,0,8,1161
0,0,0,0,0,8,1162
0,0,0,0,0,0,1165
4,1,1,2,2,0,1184
12,11,6,8,14,0,1188
0,0,0,0,0,0,1189
12,11,6,8,14,0,1190
0,0,0,0,1,0,1192
0,0,0,0,1,0,1193
0,0,1,0,1,0,1195
0,0,1,0,1,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
0,1,4,0,2,0,1201
1,4,2,2,0,0,1202
1,3,6,2,2,0,1203
2,9,4,3,5,0,1204
2,0,2,0,4,0,1205
2,9,2,3,1,0,1207
0,0,0,1,0,2,1218
0,0,0,0,0,5,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
0,0,1,0,1,0,1256
0,1,0,0,0,7,1289
0,1,0,0,0,7,1290
0,0,0,0,0,0,1291
0,0,7,0,0,0,1299
0,0,7,0,0,0,1300
3,10,4,9,3,0,1303
1,0,1,0,0,2,1313
0,0,8,0,1,0,1314
1,0,9,0,1,2,1315
3,0,2,0,3,0,1328
5,3,4,5,4,1,1329
3,2,1,4,2,0,1330
1,0,2,0,1,0,1331
1,0,3,0,1,1,1335
0,0,0,0,0,0,1337
2,1,4,1,2,0,1338
4,1,17,1,7,0,1340
2,0,0,0,2,0,1343
1,0,0,0,1,1,1349
0,0,1,0,0,2,1350
0,1,0,1,0,0,1351
8,3,8,4,10,0,1352
7,3,12,4,13,5,1353
3,0,14,0,13,5,1354
1,20,2,9,1,6,1358
0,0,0,0,0,2,1359
1,20,2,9,1,4,1360
3,1,0,2,1,0,1377
3,0,0,1,1,0,1378
1,0,1,0,0,0,1418
0,0,0,0,0,0,1419
0,0,0,0,0,2,1423
1,0,0,0,0,0,1444
1,0,1,0,3,6,1448
6,3,3,4,2,6,1449
1,0,8,0,2,0,1453
1,0,8,0,2,0,1454
0,0,0,0,0,0,1459
1,0,0,0,3,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
1,0,2,1,0,0,1469
0,0,0,0,0,0,1473
0,3,1,1,0,0,1474
0,3,1,1,0,0,1475
0,0,1,0,1,0,1476
0,0,2,0,0,0,1481
0,0,0,0,1,0,1484
0,0,0,0,0,0,1489
0,0,0,0,0,0,1490
0,0,0,0,0,0,1491
1,0,0,1,0,0,1492
1,0,0,1,0,0,1493
1,0,1,0,0,0,1495
0,0,1,0,0,0,1497
0,0,0,1,0,0,1498
0,0,1,0,1,5,1503
1,0,1,0,1,0,1505
2,0,2,1,2,46,1508
12,17,16,23,17,1,1509
4,15,0,9,3,2,1523
0,0,2,0,0,0,1526
0,0,0,0,0,0,1532
0,0,0,0,0,1,1533
0,0,5,2,4,1,1541
0,0,2,2,2,1,1543
0,0,3,0,2,0,1544
0,0,3,0,2,0,1545
0,0,6,0,4,0,1546
2,0,0,0,0,0,1553
0,0,0,0,0,0,1563
0,0,0,0,0,0,1564
0,0,0,0,0,0,1565
0,0,2,0,0,0,1570
0,0,2,0,1,0,1571
0,0,0,0,1,0,1572
1,0,0,0,0,2,1575
0,0,1,1,0,1,1579
0,0,0,0,0,0,1587
0,0,0,0,0,0,1588
0,0,0,0,0,0,1589
4,5,1,3,3,0,1590
2,1,1,0,1,1,1596
3,1,1,1,2,0,1597
0,1,1,0,0,0,1598
0,0,1,0,0,2,1600
0,0,0,0,0,0,1603
0,1,1,0,0,0,1604
1,1,0,0,1,0,1606
0,0,0,0,0,0,1607
1,1,0,0,1,0,1608
2,0,0,1,1,0,1609
2,0,0,1,1,0,1611
3,0,0,0,0,0,1635
1,0,0,0,0,0,1637
2,1,0,0,1,0,1641
0,0,0,0,0,0,1656
0,0,0,0,0,0,1657
0,0,0,0,0,0,1658
1,1,1,1,1,0,1659
1,1,1,1,1,0,1661
2,1,1,1,1,1,1662
2,4,1,2,1,0,1663
0,3,0,1,0,1,1664
0,0,1,0,0,0,1666
0,0,1,0,0,0,1667
0,0,0,0,0,0,1668
0,0,7,1,2,0,1704
0,1,6,1,0,0,1707
1,0,1,0,1,0,1717
0,0,0,0,0,0,1718
1,0,1,0,1,0,1719
0,0,0,0,0,0,1731
0,0,0,0,0,3,1732
0,0,0,0,0,3,1733
0,0,0,0,0,3,1741
0,0,0,0,0,0,1742
0,0,0,0,0,0,1745
1,0,1,0,1,3,1747
1,0,1,0,1,0,1748
0,0,1,1,1,0,1761
0,0,1,1,1,0,1762
0,0,0,0,0,0,1763
1,1,3,3,3,0,1767
1,1,3,3,3,0,1768
0,0,0,0,0,0,1769
2,0,6,2,1,0,1776
0,0,0,0,0,0,1784
0,0,0,0,0,0,1785
0,0,0,0,0,0,1786
0,0,0,0,0,0,1790
0,0,0,1,0,0,1796
0,1,0,1,0,1,1797
1,2,1,1,1,0,1798
2,3,2,1,1,20,1799
1,0,1,0,1,0,1802
1,0,1,0,1,0,1803
0,0,0,0,0,0,1805
0,0,0,0,0,0,1807
0,0,0,0,0,0,1809
0,0,0,0,0,0,1810
0,0,0,0,0,0,1812
0,0,0,0,0,0,1816
0,0,0,0,0,0,1818
0,0,0,0,0,0,1822
0,0,0,0,0,0,1824
0,0,0,0,0,0,1832
0,0,0,0,0,0,1833
1,0,0,0,0,0,1836
1,0,0,0,2,0,1837
2,0,0,0,2,0,1838
0,0,0,0,0,0,1840
0,0,0,0,0,0,1842
1,0,7,1,1,1,1858
0,0,0,0,0,0,1863
0,0,0,0,0,0,1864
0,0,0,0,0,0,1865
5,1,0,1,1,0,1866
0,0,0,0,0,0,1867
3,0,0,0,0,0,1869
3,0,0,0,0,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
5,1,0,1,1,0,1879
5,1,0,1,1,0,1883
3,1,2,2,3,0,1885
6,0,2,1,2,0,1886
5,1,0,1,1,0,1887
0,0,0,0,0,0,1888
0,0,0,0,0,0,1889
5,11,1,6,3,0,1891
5,11,1,6,3,0,1892
0,0,0,0,0,0,1893
0,0,0,0,0,0,1894
0,0,0,0,0,0,1895
5,11,1,6,3,0,1897
0,0,0,1,0,1,1902
1,0,0,0,0,0,1904
1,0,0,0,0,0,1905
0,0,0,0,0,0,1906
1,0,0,0,1,0,1907
1,0,0,0,1,0,1908
0,0,0,0,0,0,1909
0,1,1,1,1,1,1916
3,0,0,0,2,0,1917
3,0,2,1,1,46,1926
2,0,2,2,1,0,1929
2,0,1,2,1,2,1930
0,0,1,0,0,2,1931
0,0,0,0,0,0,1936
1,1,1,1,1,0,1937
1,1,1,1,1,0,1938
10,2,8,3,6,2,1951
4,5,2,3,3,0,2004
4,5,3,4,4,0,2005
4,10,3,7,7,0,2006
2,0,3,2,3,1,2007
1,1,0,1,0,1,2008
1,1,0,1,1,1,2010
2,1,3,0,0,0,2011
4,1,4,0,2,2,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
6,0,3,2,5,3,2030
6,0,3,1,3,3,2035
0,0,0,0,0,0,2041
1,0,0,0,0,0,2042
0,0,0,0,0,0,2043
1,0,0,0,0,0,2050
0,0,0,0,0,0,2051
1,3,3,3,0,1,2055
1,1,1,1,0,2,2056
4,1,3,2,3,2,2066
0,0,0,0,0,0,2088
0,0,0,0,0,0,2089
2,4,2,2,2,0,2115
4,5,6,7,5,3,2119
0,0,0,0,0,0,2122
0,0,0,0,0,0,2123
0,0,0,0,0,0,2124
0,0,0,0,0,0,2125
1,0,0,0,0,0,2126
1,0,0,0,0,0,2127
0,0,1,0,0,0,2146
0,0,1,0,0,0,2147
6,4,7,6,5,7,2152
0,0,1,0,0,7,2166
6,4,6,6,5,0,2167
2,4,4,3,3,1,2199
0,0,3,0,2,10,2204
1,0,2,0,2,0,2205
1,0,2,1,1,0,2206
2,0,1,1,1,10,2207
1,0,1,1,1,0,2208
3,1,1,2,0,0,2209
3,1,0,2,0,0,2211
0,0,0,0,0,2,2212
0,0,0,0,0,2,2213
0,0,0,0,0,0,2214
0,0,0,0,1,0,2216
0,0,0,0,0,0,2219
0,0,0,0,0,0,2222
0,0,0,0,1,0,2223
3,2,1,3,1,0,2224
3,2,1,3,0,0,2225
0,0,0,0,0,0,2228
0,1,0,1,0,0,2229
4,1,2,2,2,0,2230
2,0,1,0,2,0,2243
1,0,1,0,2,0,2245
2,1,2,1,2,1,2246
0,1,2,1,1,1,2247
2,0,2,0,1,2,2248
12,2,4,6,7,0,2249
11,2,4,6,7,0,2250
1,0,0,0,0,0,2251
2,3,2,4,0,0,2252
1,0,0,1,0,0,2253
1,3,2,5,0,0,2254
0,0,4,0,0,0,2256
11,2,8,6,7,0,2257
0,0,0,0,0,0,2258
0,2,1,6,1,0,2261
0,0,0,0,0,0,2262
0,2,1,6,1,0,2263
0,0,0,0,0,0,2265
0,2,1,6,1,0,2266
0,2,1,6,0,1,2267
0,0,0,0,1,1,2268
0,0,0,0,0,0,2270
0,2,1,6,1,0,2271
0,2,1,6,1,0,2272
1,0,0,0,0,0,2273
0,1,1,1,1,1,2275
0,0,0,0,0,0,2276
0,0,0,0,0,4,2277
0,0,1,2,5,9,2280
11,3,5,6,18,0,2283
1,0,1,1,1,0,2298
0,1,0,2,0,1,2299
2,0,2,0,2,0,2300
0,0,0,0,0,0,2301
1,0,1,1,1,0,2302
0,1,0,0,0,1,2303
1,1,1,1,1,1,2304
0,0,0,0,0,0,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,0,0,0,0,0,2310
0,0,0,0,0,0,2311
0,0,0,0,0,0,2313
0,0,0,0,0,0,2316
0,1,1,0,0,5,2317
0,0,0,0,0,0,2321
0,0,0,0,0,0,2323
0,0,0,0,0,0,2325
0,0,0,0,0,0,2326
0,0,1,3,1,0,2329
0,1,1,1,1,0,2332
0,0,0,0,0,0,2353
0,0,0,0,0,0,2355
0,0,0,0,0,0,2357
0,0,0,0,0,0,2358
2,1,1,2,2,1,2363
3,0,2,0,2,0,2364
0,1,1,0,0,5,2378
0,0,0,0,0,0,2390
3,4,8,10,6,16,2399
6,0,4,1,3,0,2402
1,0,0,0,1,0,2412
6,0,3,1,4,0,2413
0,0,1,0,1,0,2414
2,3,3,4,5,10,2419
1,0,0,0,0,0,2423
1,0,0,0,0,0,2424
0,0,0,0,0,0,2425
5,0,3,1,3,0,2426
0,0,0,0,0,1,2432
0,2,1,1,1,0,2447
1,0,1,1,1,1,2467
5,2,5,3,4,0,2470
0,0,0,0,0,0,2471
0,0,0,0,0,0,2474
0,0,0,0,0,0,2475
0,11,3,3,4,3,2476
0,11,3,3,4,3,2477
7,9,3,6,3,3,2479
12,9,6,8,7,3,2480
5,0,3,2,4,6,2481
0,0,0,0,0,0,2482
0,0,0,0,0,0,2483
0,1,0,0,0,0,2485
6,5,2,3,3,2,2489
0,0,0,0,0,0,2490
0,0,0,0,0,1,2491
0,0,0,0,0,1,2492
0,0,1,0,0,0,2494
1,0,1,0,0,0,2495
0,0,1,0,0,0,2496
1,0,1,0,0,0,2497
5,3,6,13,10,0,2502
5,3,6,13,10,0,2503
0,0,0,0,0,0,2504
1,0,1,0,1,0,2509
1,0,0,0,0,0,2510
2,0,1,0,1,0,2511
0,0,0,0,0,0,2512
3,0,1,0,0,0,2513
3,0,1,0,0,0,2514
0,0,0,0,0,0,2519
4,1,8,1,9,0,2520
4,1,8,1,9,0,2521
0,0,0,0,0,0,2523
2,0,0,0,0,0,2524
2,0,0,0,0,0,2525
2,1,1,1,1,0,2526
2,1,1,1,1,0,2527
0,0,0,0,0,0,2528
0,0,0,0,0,0,2533
1,0,9,7,4,0,2537
0,0,0,0,0,0,2545
0,0,0,0,0,0,2546
0,0,0,0,0,2,2560
0,0,0,0,0,1,2568
0,0,0,1,0,0,2593
0,0,0,1,0,0,2594
0,0,0,0,0,5,2596
3,0,4,8,7,0,2600
3,0,4,8,7,0,2601
0,0,0,0,0,0,2602
2,3,1,7,3,0,2603
0,0,0,0,0,1,2611
2,2,0,3,1,0,2627
2,2,0,3,1,1,2628
0,0,1,0,1,0,2636
5,1,1,1,1,0,2641
0,0,2,0,0,0,2652
0,1,2,0,0,4,2653
0,1,0,0,0,4,2654
0,0,0,0,0,0,2656
10,15,2,7,2,1,2690
1,0,0,0,0,2,2702
0,1,0,0,2,0,2722
1,8,1,5,1,0,2723
1,9,1,5,3,0,2724
1,0,0,2,1,4,2725
4,13,5,16,1,33,2726
3,13,5,14,0,29,2727
2,0,6,2,5,0,2728
2,0,5,1,4,0,2729
0,0,1,1,1,0,2730
0,0,0,0,0,0,2734
0,0,0,0,0,0,2735
0,0,0,0,0,0,2736
0,0,1,0,0,1,2738
0,0,0,0,0,1,2740
0,0,0,0,0,0,2751
0,0,1,1,1,0,2752
2,0,4,0,3,0,2754
0,1,1,1,1,0,2756
0,0,0,0,0,0,2759
0,0,0,0,0,0,2760
0,0,1,0,2,0,2762
0,0,0,0,0,0,2763
0,0,0,0,0,0,2764
0,0,1,1,0,0,2769
0,0,0,0,0,0,2772
0,0,0,0,0,0,2773
0,1,1,1,1,0,2778
0,0,0,0,0,0,2784
0,0,0,0,0,0,2785
0,0,0,0,0,0,2786
1,0,0,1,0,0,2787
1,0,1,2,0,0,2789
1,0,0,0,0,1,2793
0,0,0,0,0,0,2794
0,1,0,0,0,0,2795
1,1,0,0,0,1,2796
0,0,0,0,0,0,2797
1,1,0,0,0,1,2803
0,0,0,0,0,0,2804
0,0,0,0,0,0,2805
11,10,5,8,11,0,2810
11,10,5,8,11,0,2811
0,1,2,2,1,0,2813
0,1,6,2,5,0,2814
0,0,4,0,4,0,2815
0,0,2,0,2,1,2819
0,0,0,0,0,0,2822
0,0,0,0,0,0,2824
0,0,0,1,0,0,2828
0,0,0,0,0,0,2832
0,0,6,0,6,0,2839
0,0,2,0,2,0,2840
0,0,0,0,0,0,2845
0,0,0,0,0,0,2853
0,0,0,0,0,0,2854
0,0,0,0,0,0,2855
2,0,5,2,5,0,2860
2,0,5,2,4,0,2861
0,0,0,0,1,0,2862
2,0,5,2,4,0,2863
0,0,0,0,0,0,2864
1,1,1,1,2,0,2866
0,0,0,0,1,36,2873
0,2,0,1,0,0,2876
1,0,0,0,1,0,2879
1,0,0,0,1,0,2880
0,0,0,0,0,0,2881
0,0,0,0,0,0,2885
0,0,0,0,0,0,2886
0,0,0,0,0,0,2888
0,1,0,1,0,1,2889
0,1,0,1,0,1,2890
0,0,0,0,0,0,2894
0,0,0,0,0,0,2895
0,0,0,0,0,0,2896
0,0,0,0,0,0,2900
0,0,0,0,0,0,2902
0,1,1,0,1,44,2909
0,1,1,0,0,8,2911
0,0,0,0,0,8,2916
1,9,1,5,3,8,2917
0,0,1,0,0,11,2922
0,0,1,0,0,3,2924
0,0,0,0,0,0,2942
0,0,0,0,0,0,2943
0,0,0,0,0,0,2944
0,0,0,0,0,0,2947
1,1,1,1,1,5,2957
13,2,8,1,6,0,2961
4,5,6,7,5,3,2974
1,0,2,0,0,0,2980
12,2,6,1,6,0,2984
0,0,0,0,0,0,2987
0,0,0,0,0,0,2989
0,0,0,0,0,0,2990
0,0,0,0,0,0,2991
6,9,4,8,4,0,3013
0,3,0,2,0,2,3027
12,3,5,3,7,0,3028
1,0,1,0,0,0,3030
0,0,0,0,1,0,3031
1,0,1,0,1,0,3032
0,0,0,0,1,0,3034
0,0,1,0,0,0,3040
0,0,1,0,0,0,3041
0,0,0,0,0,0,3042
0,0,0,0,0,0,3043
0,0,0,0,0,8,3053
7,0,7,3,7,8,3054
7,0,7,3,7,0,3055
3,1,14,1,6,0,3058
1,0,0,0,0,0,3062
2,4,2,5,2,0,3088
9,1,7,3,7,1,3095
4,2,2,2,1,1,3098
3,0,2,2,2,3,3109
10,1,5,0,9,0,3112
3,5,1,3,4,2,3115
1,2,2,2,1,1,3118
0,0,1,1,1,0,3149
0,0,0,0,0,0,3150
0,0,1,1,1,0,3151
1,1,1,1,1,0,3155
1,1,1,1,1,0,3156
1,0,0,0,1,0,3158
0,0,0,0,0,0,3159
1,0,0,0,1,0,3160
0,0,1,0,0,0,3163
0,0,0,0,0,0,3173
0,0,0,0,0,0,3174
0,0,0,0,0,0,3175
0,0,0,0,0,0,3203
0,0,0,0,0,0,3204
0,0,0,0,1,0,3206
0,0,0,0,0,0,3207
0,0,0,0,0,11,3209
0,0,0,0,0,0,3210
0,0,0,0,1,0,3213
0,0,0,0,0,0,3216
4,0,4,0,2,1,3217
0,0,1,0,0,1,3218
4,0,3,0,2,0,3219
0,0,0,0,0,0,3221
0,0,0,0,0,0,3223
0,0,0,0,0,0,3224
0,0,0,0,0,0,3225
0,0,0,0,0,0,3229
0,0,0,0,0,0,3231
4,0,2,2,2,0,3235
4,0,1,2,2,0,3236
0,0,1,0,0,0,3237
0,0,0,0,0,0,3238
0,0,0,0,0,0,3239
0,0,0,0,0,0,3240
1,1,3,6,3,0,3241
1,1,3,6,3,0,3242
0,0,0,0,0,0,3243
0,0,4,1,4,0,3247
0,0,4,1,4,0,3248
0,0,0,0,0,0,3249
1,2,4,1,1,0,3253
1,2,3,1,1,0,3254
0,0,0,0,1,2,3256
0,0,0,0,1,0,3257
0,0,0,0,0,2,3258
0,2,0,1,0,0,3259
0,2,0,1,0,2,3261
0,0,0,0,0,1,3264
0,0,1,1,1,1,3268
0,0,0,0,0,1,3270
5,1,2,0,2,2,3281
0,0,0,0,0,0,3303
3,0,1,1,2,0,3315
3,0,2,1,1,0,3316
0,0,1,0,1,0,3317
0,0,1,1,2,2,3325
1,1,1,1,2,3,3336
5,1,2,0,1,3,3342
1,3,2,3,0,1,3355
3,2,2,3,2,0,3361
2,5,1,3,3,6,3363
2,5,1,3,3,6,3364
0,0,0,0,0,0,3365
0,0,0,0,0,0,3373
1,0,0,0,0,1,3374
1,0,0,0,0,0,3375
1,0,0,0,3,0,3379
7,13,7,11,9,15,3380
3,3,3,3,4,1,3381
0,0,1,0,1,1,3382
3,3,2,3,3,0,3383
1,0,0,0,0,2,3389
9,35,6,26,10,10,3400
3,1,2,3,1,11,3406
6,34,7,27,8,10,3413
15,2,6,3,7,0,3415
0,0,0,0,0,0,3422
0,0,0,0,0,0,3424
0,0,11,10,11,1,3436
1,1,1,1,1,0,3447
0,0,0,0,1,0,3482
1,4,1,2,0,0,3484
3,0,2,2,1,5,3507
2,9,3,8,3,5,3510
5,2,5,0,6,0,3528
1,0,0,0,0,0,3549
0,0,0,0,0,0,3550
0,6,2,3,0,6,3555
0,0,0,0,0,1,3560
1,5,5,13,3,0,3561
1,1,1,1,1,0,3576
0,0,1,1,0,0,3577
1,1,0,0,1,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
0,0,0,0,0,0,3602
3,1,1,0,1,0,3603
3,1,1,0,1,0,3604
10,35,1,12,3,0,3619
4,1,4,7,5,0,3622
4,1,4,7,4,0,3623
0,0,0,0,1,0,3624
0,0,1,0,0,0,3628
0,0,0,0,0,0,3629
0,0,1,0,0,0,3630
0,0,0,0,1,0,3632
1,4,1,2,3,0,3634
0,0,0,0,1,0,3636
0,2,0,3,0,3,3640
0,0,0,0,0,0,3647
0,0,1,0,0,0,3649
10,35,1,12,3,0,3655
0,0,0,0,0,0,3656
0,0,0,0,0,0,3657
0,3,0,2,1,0,3658
10,34,1,12,3,0,3660
0,0,0,0,0,0,3661
3,2,1,3,2,0,3665
0,1,1,1,1,0,3676
3,0,1,0,0,1,3687
0,0,0,0,0,7,3691
2,1,0,0,2,0,3711
1,0,1,0,0,0,3739
0,0,2,0,0,0,3749
1,0,2,0,1,1,3750
0,0,0,0,0,0,3751
1,0,0,0,1,1,3752
0,0,0,0,0,0,3755
0,5,1,9,1,5,3789
0,0,0,0,0,0,3794
