RD,AC,RL,AL,LL,GL,edgeID
0,2,0,1,0,1,0
0,0,0,0,0,0,1
2,0,1,0,0,0,3
2,0,1,0,0,0,4
0,0,0,0,0,0,5
0,0,1,0,0,0,8
0,2,0,1,0,1,11
0,0,0,0,0,0,14
0,0,0,0,0,0,20
0,0,0,0,0,0,21
0,0,0,0,0,0,22
0,1,1,2,1,0,24
7,0,6,1,5,0,25
0,1,1,2,1,0,26
7,0,6,1,5,0,27
19,3,6,3,4,3,30
22,3,8,3,7,2,31
3,0,2,0,3,5,32
1,0,0,0,1,0,33
1,0,0,0,1,0,34
0,0,0,0,0,0,35
0,0,2,0,0,0,37
0,0,2,0,0,0,38
1,0,2,0,2,1,41
0,0,0,0,0,2,42
0,0,0,0,0,1,43
6,2,6,1,6,0,55
2,2,2,0,3,0,56
4,0,4,1,3,0,57
0,0,0,0,0,0,59
0,0,1,0,0,0,65
0,0,0,0,0,0,66
0,0,1,0,0,0,67
0,0,2,0,0,0,68
0,0,1,0,0,0,69
0,0,3,0,0,0,70
0,0,2,0,0,0,74
0,0,1,0,0,0,75
0,0,1,0,0,0,78
2,1,5,4,1,0,90
0,0,0,0,0,0,92
0,0,2,0,0,0,94
0,0,0,0,0,0,107
0,1,0,0,0,3,108
0,0,0,0,0,0,112
0,0,0,0,0,0,119
0,0,0,0,0,0,121
0,0,0,0,0,0,123
2,1,3,0,0,1,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
0,0,0,0,0,0,135
0,0,0,0,0,0,136
4,4,10,17,10,2,142
0,0,0,0,0,0,143
4,4,10,17,10,2,144
0,0,0,0,0,0,153
0,0,0,0,0,0,154
0,0,0,0,0,0,155
0,0,0,1,0,0,167
0,0,0,1,0,0,168
0,0,0,0,0,0,169
0,0,0,0,0,0,170
0,0,0,0,0,0,172
0,0,0,0,0,0,174
0,0,0,1,0,3,181
0,0,0,1,0,3,182
0,0,0,1,0,0,190
0,0,0,1,0,0,191
1,0,1,0,2,0,195
1,0,1,0,2,0,196
0,0,0,0,0,0,197
3,0,0,0,1,0,198
0,5,0,2,1,0,202
0,0,1,3,0,1,205
0,0,1,3,0,1,206
0,0,0,0,0,0,207
2,1,4,2,0,1,208
2,2,4,1,0,1,209
0,2,0,0,0,7,211
0,2,0,0,0,7,213
0,0,0,0,0,0,226
6,9,2,9,2,0,227
6,9,2,9,2,0,228
0,0,0,0,0,0,239
0,0,0,0,0,0,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
0,0,1,0,1,0,245
0,0,0,0,1,0,246
0,0,1,0,0,0,247
0,0,0,0,0,1,251
0,1,2,1,0,0,252
0,1,2,1,0,1,253
2,1,6,1,5,0,264
2,0,5,0,2,4,268
1,0,5,0,3,4,269
1,0,2,0,1,0,270
0,0,0,0,1,0,275
0,0,0,0,1,0,276
0,0,4,0,0,0,278
0,0,4,0,0,0,279
2,5,0,3,0,0,282
0,0,0,0,0,0,283
0,0,4,0,0,0,286
