RD,AC,RL,AL,LL,GL,edgeID
2,2,8,3,2,8,608
5,0,1,0,0,2,610
5,0,0,0,0,1,611
2,0,1,0,0,3,612
0,0,0,0,0,0,616
0,0,0,0,0,0,617
0,0,0,0,0,0,618
2,1,3,1,3,2,619
5,1,7,2,6,1,620
6,1,5,2,4,0,621
0,0,0,0,0,0,622
0,1,0,1,0,0,624
0,1,0,1,0,0,625
3,1,0,3,0,0,630
1,0,0,0,0,1,631
4,0,1,0,0,0,632
0,1,0,1,0,0,633
0,1,0,1,0,0,634
0,0,0,0,0,0,635
3,0,2,2,4,0,636
0,0,0,0,0,0,639
0,0,0,0,0,0,640
0,0,0,0,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,1,0,1,0,0,648
0,0,0,0,0,0,650
0,0,0,0,0,0,651
0,0,0,0,0,0,653
0,0,0,0,0,0,654
0,1,0,1,1,8,655
0,0,0,0,0,0,658
0,0,0,0,0,0,659
0,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
0,0,0,0,0,5,674
1,0,3,0,1,2,678
6,6,9,10,6,1,686
6,6,9,10,6,1,688
0,2,1,1,2,0,691
0,0,0,0,0,0,720
13,8,7,7,20,0,724
0,0,3,0,0,1,726
0,0,3,0,0,2,727
0,0,0,0,0,1,728
8,9,3,7,14,0,730
1,0,0,0,1,0,731
0,0,0,0,1,0,733
0,0,0,0,0,0,734
0,0,0,0,1,0,735
11,16,30,34,31,21,752
2,0,0,0,2,0,754
9,6,35,33,38,10,758
0,0,0,0,0,0,787
2,2,0,2,1,2,788
2,2,0,2,1,2,789
0,0,0,0,0,0,791
0,0,0,0,0,0,792
0,0,0,0,0,1,793
0,0,0,0,0,0,794
0,0,0,0,0,1,795
11,0,0,2,5,0,800
1,4,2,3,2,5,802
1,6,1,3,0,0,836
0,1,2,1,1,1,837
1,7,0,4,1,1,838
0,0,1,0,0,0,839
4,0,2,0,4,0,846
7,1,2,2,5,0,848
1,1,2,1,1,0,850
0,1,0,1,0,4,855
1,0,0,2,1,4,857
0,0,0,0,0,0,866
0,0,0,1,1,0,877
1,1,4,0,7,2,882
1,7,0,6,1,0,886
1,1,4,1,8,0,899
0,0,0,1,1,2,901
4,1,6,2,2,3,907
0,1,0,1,0,0,918
0,0,0,0,0,0,920
0,0,0,0,0,0,921
0,0,0,0,0,0,922
0,1,3,1,0,0,935
0,0,3,1,1,0,936
0,1,0,2,1,0,937
1,0,1,0,1,0,960
0,0,0,0,0,1,961
0,1,0,1,0,0,962
0,0,0,0,0,0,980
0,0,0,0,0,0,1032
1,0,3,2,2,0,1051
0,0,0,0,0,0,1052
1,0,3,2,2,0,1053
6,1,5,1,8,2,1060
0,0,0,0,0,0,1067
1,1,2,7,3,1,1070
0,0,0,0,0,0,1076
0,0,0,0,0,0,1077
0,0,0,0,0,0,1078
1,0,2,3,2,1,1080
0,0,0,0,0,0,1089
2,10,1,3,1,0,1090
5,10,2,3,1,1,1097
1,1,2,2,1,1,1111
0,0,1,0,1,0,1121
7,14,4,11,1,2,1126
0,0,1,0,0,2,1127
0,0,0,0,0,6,1129
0,0,0,0,0,6,1130
0,0,0,0,0,0,1131
0,0,2,0,1,0,1133
9,6,3,6,5,1,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
0,0,0,0,0,0,1145
0,0,0,0,0,0,1146
0,0,0,0,0,0,1147
1,1,2,1,2,3,1153
2,2,0,2,1,0,1154
1,0,2,1,2,7,1155
2,1,0,2,1,6,1156
0,0,1,0,0,2,1160
0,0,0,0,0,3,1161
0,0,1,0,0,5,1162
0,0,1,0,0,0,1165
6,0,2,0,3,0,1184
9,9,5,8,15,0,1188
0,0,0,0,0,0,1189
9,9,5,8,15,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
0,0,0,0,0,0,1195
0,0,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,1,0,0,0,1199
0,0,1,0,0,0,1200
0,0,1,0,0,0,1201
1,5,5,8,1,1,1202
1,5,4,8,1,1,1203
4,16,4,11,5,2,1204
2,1,2,2,3,1,1205
2,15,2,9,2,1,1207
0,0,0,0,0,3,1218
0,1,0,0,0,1,1227
0,0,0,0,0,0,1253
0,0,1,0,0,0,1254
0,0,0,0,0,0,1256
0,1,0,0,0,4,1289
1,1,0,0,0,4,1290
1,0,0,0,0,0,1291
0,0,10,0,0,0,1299
0,0,9,0,0,0,1300
6,13,3,8,7,0,1303
0,0,4,0,0,2,1313
0,0,10,0,0,0,1314
0,0,10,0,0,2,1315
2,0,3,0,6,0,1328
4,1,2,0,6,0,1329
3,1,1,0,1,0,1330
1,0,1,0,5,0,1331
1,0,4,0,5,0,1335
0,0,0,0,0,0,1337
1,0,4,0,5,0,1338
5,1,24,5,12,0,1340
1,0,2,0,1,0,1343
0,0,2,0,0,2,1349
0,0,2,0,0,2,1350
0,0,0,0,0,0,1351
6,1,5,0,3,0,1352
7,1,10,0,7,2,1353
5,0,9,0,8,2,1354
5,16,3,5,2,6,1358
0,0,0,0,1,1,1359
5,16,3,5,1,7,1360
6,0,0,0,3,0,1377
6,0,0,0,3,0,1378
1,0,3,0,0,0,1418
1,0,0,0,0,0,1419
0,1,0,0,0,1,1423
0,0,0,0,0,1,1444
1,0,1,0,0,3,1448
3,0,3,1,3,3,1449
0,0,6,0,0,0,1453
0,0,6,0,0,0,1454
0,0,0,0,0,0,1459
1,0,1,0,2,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
0,1,0,1,0,0,1469
0,0,0,0,0,0,1473
1,0,0,1,0,0,1474
1,0,0,1,0,0,1475
0,0,0,0,0,0,1476
0,0,2,1,2,0,1481
1,0,0,0,0,0,1484
0,0,0,0,0,0,1489
0,0,0,0,0,0,1490
0,0,0,0,0,0,1491
3,1,0,2,2,0,1492
4,2,1,1,3,1,1493
4,2,3,2,5,1,1495
1,1,2,2,2,0,1497
1,1,0,1,0,0,1498
1,1,1,0,2,1,1503
0,0,0,0,0,0,1505
1,2,5,2,3,44,1508
5,10,18,16,15,1,1509
2,6,1,3,1,2,1523
1,0,2,0,1,0,1526
0,0,0,0,0,0,1532
0,0,0,0,0,1,1533
0,1,4,1,5,0,1541
0,1,4,1,3,0,1543
0,0,0,0,2,0,1544
1,0,3,0,0,0,1545
1,0,3,0,2,0,1546
3,0,2,0,4,0,1553
2,0,0,0,0,0,1563
0,0,0,0,0,0,1564
2,0,0,0,0,0,1565
0,0,2,0,0,0,1570
0,0,2,0,0,0,1571
0,0,0,0,0,0,1572
0,0,0,0,0,10,1575
1,0,0,0,2,0,1579
0,0,0,0,0,0,1587
0,0,0,0,0,0,1588
0,0,0,0,0,0,1589
1,1,1,1,0,0,1590
3,0,2,1,2,2,1596
4,0,3,1,2,0,1597
0,1,0,1,1,1,1598
0,0,0,0,0,0,1600
0,0,0,0,0,1,1603
0,1,0,1,1,0,1604
1,0,1,1,1,0,1606
0,0,0,0,0,0,1607
1,0,1,1,1,0,1608
4,1,2,1,2,1,1609
3,0,1,0,1,1,1611
4,0,2,0,5,0,1635
1,0,0,0,1,0,1637
0,1,0,1,1,0,1641
1,0,1,0,1,0,1656
0,0,0,0,0,0,1657
1,0,1,0,1,0,1658
1,1,1,1,1,0,1659
1,1,1,1,1,0,1661
0,0,0,0,0,0,1662
0,1,0,1,0,0,1663
0,1,0,1,0,0,1664
0,0,2,0,0,0,1666
0,0,2,0,1,0,1667
0,0,0,0,1,0,1668
2,0,10,2,2,2,1704
0,0,6,1,0,0,1707
0,0,0,0,0,0,1717
0,0,0,0,0,0,1718
0,0,0,0,0,0,1719
0,0,0,0,0,0,1731
0,0,0,0,0,0,1732
0,0,0,0,0,0,1733
0,0,0,0,0,0,1741
0,0,0,0,0,0,1742
0,0,0,0,0,0,1745
0,0,0,0,0,0,1747
0,0,0,0,0,0,1748
0,1,0,0,0,0,1761
0,1,0,0,0,0,1762
0,0,0,0,0,0,1763
1,2,1,3,1,0,1767
2,3,2,4,2,0,1768
1,1,1,1,1,0,1769
2,2,3,0,1,0,1776
0,0,0,0,0,1,1784
0,0,0,0,0,0,1785
0,0,0,0,0,1,1786
0,0,0,0,0,0,1790
0,0,0,0,0,0,1796
0,1,0,0,0,0,1797
0,1,0,0,0,0,1798
0,2,1,0,0,9,1799
0,1,1,1,1,0,1802
0,1,1,1,1,0,1803
0,0,0,0,0,0,1805
0,0,0,0,0,0,1807
0,0,0,0,0,0,1809
0,0,0,0,0,0,1810
0,0,0,0,0,0,1812
0,0,0,0,0,0,1816
0,0,0,0,0,0,1818
0,0,0,0,0,0,1822
0,0,0,0,0,0,1824
0,0,0,0,0,0,1832
0,0,0,0,0,0,1833
0,0,0,0,0,0,1836
2,0,3,0,1,0,1837
2,0,3,0,1,0,1838
0,0,0,0,0,0,1840
0,0,0,0,0,0,1842
0,0,6,0,0,0,1858
0,0,0,0,0,0,1863
0,0,1,0,0,0,1864
0,0,1,0,0,0,1865
0,0,0,0,2,0,1866
0,0,0,0,0,0,1867
0,0,0,0,1,0,1869
0,0,0,0,1,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
0,0,0,0,2,0,1879
0,0,0,0,2,0,1883
1,0,0,3,0,0,1885
1,0,0,3,2,0,1886
0,0,0,0,2,0,1887
0,0,0,1,1,0,1888
0,0,1,1,1,0,1889
6,5,1,6,2,0,1891
6,5,1,6,2,0,1892
0,0,0,0,0,0,1893
0,0,0,0,0,0,1894
0,0,0,0,0,0,1895
6,5,1,6,2,0,1897
0,0,0,0,0,9,1902
0,0,0,0,0,0,1904
0,0,0,0,0,0,1905
0,0,0,0,0,0,1906
0,0,0,0,1,2,1907
0,0,0,0,1,0,1908
0,0,0,0,0,2,1909
1,0,0,0,0,0,1916
1,0,0,0,1,0,1917
4,1,6,2,2,44,1926
3,2,1,2,1,0,1929
3,2,0,2,1,1,1930
0,0,1,0,0,1,1931
0,0,0,0,0,0,1936
0,0,0,0,0,0,1937
0,0,0,0,0,0,1938
5,1,6,1,3,3,1951
1,1,1,1,0,0,2004
1,1,2,2,1,0,2005
0,2,3,3,1,0,2006
3,1,1,1,3,3,2007
0,0,0,0,0,0,2008
0,0,0,0,0,0,2010
1,0,5,0,0,0,2011
1,0,5,0,0,0,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
3,0,1,1,0,7,2030
3,1,0,2,1,3,2035
0,0,0,0,0,0,2041
0,0,0,0,0,0,2042
0,0,0,0,0,0,2043
0,0,0,0,0,0,2050
0,0,0,0,0,0,2051
1,0,1,0,1,2,2055
1,2,1,1,1,5,2056
3,2,2,2,2,4,2066
0,0,0,0,0,1,2088
1,1,1,1,1,0,2089
0,0,0,0,0,0,2115
4,4,1,3,1,1,2119
1,0,0,0,0,0,2122
1,1,0,1,0,0,2123
0,1,0,1,0,0,2124
0,0,0,0,0,0,2125
3,1,0,0,0,0,2126
3,1,0,0,0,0,2127
0,0,1,0,0,0,2146
0,0,1,0,0,0,2147
4,4,3,4,0,8,2152
0,0,0,0,0,8,2166
4,4,3,4,0,0,2167
3,4,1,1,1,2,2199
0,0,0,0,0,8,2204
0,0,0,0,0,0,2205
1,0,1,0,0,0,2206
1,0,1,0,0,8,2207
0,0,1,0,0,0,2208
1,1,0,1,0,0,2209
0,1,0,1,0,0,2211
0,0,0,1,0,0,2212
1,0,1,1,0,0,2213
1,0,1,0,0,0,2214
1,0,1,0,1,0,2216
1,0,2,1,1,0,2219
0,0,0,0,0,0,2222
0,0,1,0,0,0,2223
1,0,1,1,0,0,2224
2,1,1,2,1,1,2225
0,0,0,0,0,0,2228
1,0,1,1,1,1,2229
0,1,0,1,0,0,2230
0,0,0,0,1,0,2243
0,0,0,0,1,0,2245
0,1,2,0,1,1,2246
0,1,2,0,1,1,2247
0,0,0,0,0,0,2248
3,3,1,2,11,0,2249
3,3,2,2,11,0,2250
0,0,1,0,0,0,2251
1,1,1,1,0,0,2252
0,0,0,0,0,0,2253
1,1,1,1,0,0,2254
0,0,7,0,0,0,2256
3,3,9,2,11,0,2257
1,0,1,1,0,0,2258
1,4,1,3,0,0,2261
1,0,0,0,0,1,2262
0,4,1,3,0,1,2263
1,0,0,0,0,0,2265
0,4,1,3,0,0,2266
0,4,1,3,0,5,2267
0,0,0,0,0,5,2268
0,0,0,0,0,0,2270
0,4,1,3,0,0,2271
0,4,1,3,0,0,2272
0,0,0,0,0,0,2273
0,0,0,0,0,0,2275
0,0,0,0,0,0,2276
1,0,1,0,1,1,2277
0,0,4,3,3,8,2280
6,0,14,6,16,0,2283
1,0,1,0,0,0,2298
0,0,0,1,0,0,2299
4,1,4,0,3,0,2300
3,1,3,1,3,0,2301
1,0,1,0,0,0,2302
0,1,0,1,1,1,2303
1,1,1,1,1,1,2304
1,1,1,1,1,1,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,0,0,0,0,0,2310
2,0,2,2,2,0,2311
2,0,2,2,2,0,2313
2,0,2,2,2,0,2316
0,1,0,0,0,3,2317
0,0,0,0,0,0,2321
0,0,0,0,0,0,2323
0,0,0,0,0,0,2325
0,0,0,0,0,0,2326
0,0,0,1,0,0,2329
0,0,0,0,0,0,2332
2,0,2,2,2,0,2353
0,0,0,0,0,1,2355
1,0,1,2,1,0,2357
0,1,0,1,0,1,2358
4,6,3,3,3,0,2363
0,2,1,1,1,0,2364
0,1,0,0,0,3,2378
0,0,0,0,0,0,2390
0,4,0,2,1,13,2399
4,4,4,4,4,0,2402
3,0,0,0,1,1,2412
5,4,4,4,5,0,2413
1,0,0,0,1,0,2414
0,1,0,1,0,8,2419
0,0,0,0,0,0,2423
0,0,0,0,0,0,2424
0,0,0,0,0,0,2425
2,4,4,4,4,1,2426
0,0,0,0,0,0,2432
0,1,1,2,1,0,2447
3,2,4,1,1,0,2467
2,2,4,4,4,1,2470
0,0,0,0,0,1,2471
0,0,0,0,0,2,2474
0,0,0,0,0,0,2475
3,11,4,6,5,2,2476
3,11,4,6,5,2,2477
6,7,2,5,6,2,2479
10,7,2,5,8,0,2480
4,0,0,2,2,2,2481
1,1,1,1,1,0,2482
1,1,1,1,1,0,2483
0,1,0,1,0,0,2485
4,8,2,7,7,1,2489
0,0,0,0,0,0,2490
0,0,0,0,0,0,2491
1,0,1,0,1,0,2492
0,0,1,2,0,2,2494
1,1,1,0,1,1,2495
0,0,1,2,0,0,2496
1,1,1,0,1,3,2497
4,2,6,11,7,0,2502
3,1,6,10,6,0,2503
1,1,0,1,1,0,2504
0,0,1,0,2,0,2509
0,0,1,0,1,0,2510
0,0,2,0,3,0,2511
0,1,1,1,1,0,2512
2,0,2,0,2,0,2513
2,1,3,1,3,0,2514
0,0,0,0,0,0,2519
7,0,12,1,12,0,2520
7,0,12,1,12,0,2521
0,0,0,0,1,1,2523
3,0,1,0,3,0,2524
3,0,1,0,2,1,2525
0,0,0,0,0,0,2526
0,0,0,0,0,0,2527
0,0,0,0,0,0,2528
0,0,0,0,0,0,2533
3,0,1,1,1,1,2537
0,0,0,0,0,1,2545
0,0,0,0,0,1,2546
0,0,0,0,0,0,2560
0,0,1,1,1,0,2568
0,0,0,0,0,0,2593
0,0,0,0,0,0,2594
0,2,0,2,0,3,2596
5,0,6,9,11,0,2600
4,0,5,9,10,0,2601
1,0,1,0,1,0,2602
2,9,2,7,4,0,2603
0,0,0,0,0,0,2611
2,2,0,3,2,0,2627
2,2,0,3,2,0,2628
2,0,0,0,0,0,2636
2,2,2,1,5,1,2641
0,0,1,0,0,0,2652
0,1,1,1,0,1,2653
0,1,0,1,0,1,2654
0,0,0,0,0,0,2656
6,8,1,5,1,2,2690
0,0,0,0,0,0,2702
0,0,0,0,0,0,2722
2,7,3,3,6,0,2723
2,7,3,3,6,0,2724
2,0,1,1,0,3,2725
3,14,1,9,0,34,2726
1,14,2,8,0,31,2727
5,1,6,1,6,0,2728
4,1,5,1,5,0,2729
1,0,1,0,1,0,2730
0,1,0,1,0,0,2734
0,0,0,0,0,0,2735
0,1,0,1,0,0,2736
4,3,1,2,3,0,2738
0,0,0,0,1,1,2740
0,1,1,1,0,1,2751
0,0,0,0,3,0,2752
4,0,6,0,2,1,2754
1,0,1,0,0,0,2756
0,1,1,1,0,1,2759
0,0,0,0,0,0,2760
0,0,2,0,0,0,2762
0,0,0,0,0,0,2763
0,0,0,0,1,0,2764
0,0,0,0,0,3,2769
0,0,0,0,1,0,2772
0,0,0,0,0,0,2773
2,0,1,0,0,0,2778
1,1,1,1,1,0,2784
1,0,1,0,1,0,2785
1,0,1,0,1,1,2786
1,0,0,0,0,0,2787
1,0,0,0,0,3,2789
0,0,0,0,0,0,2793
0,0,0,0,0,0,2794
0,0,0,0,0,0,2795
0,0,0,0,0,0,2796
1,1,0,0,0,0,2797
0,0,0,0,0,0,2803
0,1,1,1,1,0,2804
1,0,0,0,0,0,2805
7,8,2,6,13,1,2810
7,9,3,7,14,1,2811
2,2,2,4,0,0,2813
1,1,2,3,2,0,2814
1,1,0,1,2,0,2815
0,0,0,0,0,0,2819
0,0,0,0,0,0,2822
0,0,0,0,0,0,2824
0,0,2,0,1,2,2828
1,1,0,0,0,0,2832
1,0,4,0,3,1,2839
1,0,3,0,0,0,2840
0,0,0,0,0,0,2845
1,0,0,0,1,0,2853
0,0,0,0,0,0,2854
1,0,0,0,1,0,2855
4,1,6,1,6,0,2860
4,1,5,1,6,2,2861
0,0,1,0,0,2,2862
4,0,5,1,5,2,2863
0,1,0,0,1,0,2864
1,0,1,2,2,0,2866
0,0,0,0,0,40,2873
0,0,0,0,0,0,2876
0,0,0,0,0,0,2879
0,0,0,0,0,0,2880
0,0,0,0,0,0,2881
0,0,0,0,0,0,2885
0,0,0,0,0,0,2886
0,0,0,0,0,0,2888
0,0,0,0,0,0,2889
0,0,0,0,0,0,2890
0,0,0,0,0,0,2894
0,0,0,0,0,0,2895
0,0,0,0,0,0,2896
0,0,0,0,0,0,2900
0,0,0,0,0,0,2902
0,0,0,0,0,43,2909
0,0,0,0,0,3,2911
0,0,0,0,0,11,2916
2,7,3,3,6,11,2917
0,0,1,0,1,12,2922
0,0,1,0,1,1,2924
0,0,0,0,0,0,2942
0,0,0,0,0,0,2943
0,0,0,0,0,0,2944
0,0,0,0,0,0,2947
3,0,0,0,0,7,2957
11,0,4,3,6,0,2961
5,5,3,4,3,2,2974
1,0,0,0,0,0,2980
10,0,4,3,6,0,2984
0,0,0,0,0,1,2987
0,0,0,0,0,0,2989
0,1,0,1,0,1,2990
0,1,0,1,0,0,2991
2,5,2,6,4,0,3013
0,3,0,2,0,2,3027
11,3,4,5,7,0,3028
2,0,0,0,1,0,3030
0,0,1,0,0,0,3031
2,0,1,0,1,0,3032
0,0,0,0,0,0,3034
1,0,0,0,0,0,3040
1,0,0,0,0,0,3041
0,0,0,0,0,0,3042
0,0,0,0,0,0,3043
1,0,0,0,0,14,3053
11,2,14,3,9,14,3054
10,2,14,3,9,0,3055
5,1,15,5,9,0,3058
1,0,0,0,1,0,3062
4,5,2,4,2,1,3088
10,2,10,3,8,0,3095
2,0,0,0,1,1,3098
1,1,1,3,1,11,3109
12,0,8,1,7,0,3112
6,5,1,4,2,2,3115
2,0,0,0,1,1,3118
0,0,0,0,3,0,3149
0,0,0,0,0,0,3150
0,0,0,0,3,0,3151
1,0,1,0,1,0,3155
3,0,1,0,1,0,3156
4,1,2,0,5,0,3158
1,1,0,1,0,0,3159
3,0,2,1,5,0,3160
0,0,0,0,0,0,3163
0,0,0,0,0,0,3173
0,0,0,0,0,0,3174
0,0,0,0,0,0,3175
1,0,0,0,0,0,3203
1,0,0,0,0,0,3204
0,0,0,0,0,0,3206
0,0,1,0,0,2,3207
0,0,0,0,0,7,3209
0,0,0,0,0,0,3210
0,0,0,0,0,0,3213
0,0,0,0,0,0,3216
2,0,1,0,2,1,3217
1,0,0,0,1,1,3218
1,0,1,0,1,0,3219
0,0,0,0,0,0,3221
0,0,0,0,0,0,3223
0,0,0,0,0,0,3224
0,0,0,0,0,0,3225
0,0,0,0,0,0,3229
0,0,0,0,0,0,3231
4,0,2,2,1,0,3235
4,0,2,2,1,0,3236
0,0,0,0,0,0,3237
0,0,0,0,1,0,3238
0,0,0,0,1,0,3239
0,0,0,0,0,0,3240
4,4,2,2,2,1,3241
4,4,2,2,1,1,3242
0,0,0,0,1,0,3243
0,0,7,2,5,3,3247
0,0,7,2,5,3,3248
0,0,0,0,0,0,3249
0,2,1,3,1,0,3253
0,2,1,3,1,0,3254
0,0,0,0,0,2,3256
0,0,0,0,0,0,3257
0,0,0,0,0,2,3258
0,0,2,0,0,0,3259
0,0,2,0,0,2,3261
0,0,1,0,0,2,3264
0,1,0,0,0,1,3268
0,0,0,0,0,1,3270
4,2,0,0,0,1,3281
0,0,0,0,0,0,3303
2,3,1,2,0,0,3315
2,3,1,2,0,0,3316
0,0,0,0,0,0,3317
6,0,5,0,3,5,3325
0,0,2,0,1,6,3336
4,1,0,0,0,5,3342
2,5,2,3,2,2,3355
1,1,0,2,0,0,3361
2,3,0,0,0,5,3363
2,3,0,0,0,5,3364
0,0,0,0,0,0,3365
0,0,0,0,1,0,3373
1,0,1,0,1,2,3374
1,0,0,0,0,0,3375
0,0,0,0,1,0,3379
2,9,3,16,4,9,3380
2,3,3,2,2,1,3381
0,0,1,0,1,0,3382
2,3,2,2,1,1,3383
1,1,0,3,3,3,3389
9,29,9,26,11,8,3400
1,1,1,0,1,6,3406
11,30,10,26,10,8,3413
21,3,10,5,8,0,3415
0,0,0,0,0,2,3422
0,0,0,0,0,0,3424
4,0,11,8,10,1,3436
2,2,2,2,2,2,3447
1,0,0,0,0,0,3482
1,4,2,1,5,0,3484
0,0,0,0,2,4,3507
5,11,0,9,3,5,3510
0,1,0,1,3,0,3528
1,0,0,2,0,0,3549
0,0,0,2,0,0,3550
0,2,1,4,0,3,3555
0,0,0,0,0,0,3560
4,5,7,9,3,0,3561
0,0,0,0,0,0,3576
0,0,0,0,0,0,3577
0,0,0,0,0,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
0,0,0,0,1,0,3602
2,1,2,2,4,0,3603
2,1,2,2,3,0,3604
10,31,4,13,3,0,3619
5,4,1,3,2,0,3622
5,4,1,3,2,0,3623
0,0,0,0,0,0,3624
0,2,1,2,1,1,3628
0,0,0,0,0,0,3629
0,2,1,2,1,1,3630
0,0,0,0,0,0,3632
1,1,0,1,0,1,3634
1,0,1,0,1,0,3636
2,2,1,1,0,1,3640
1,0,1,0,1,0,3647
0,1,1,1,1,2,3649
10,31,4,13,3,1,3655
0,0,0,0,0,1,3656
1,0,0,0,0,0,3657
1,2,1,1,1,0,3658
10,30,4,12,3,0,3660
0,1,1,1,0,1,3661
4,2,2,1,2,0,3665
0,2,2,2,1,1,3676
4,1,1,0,1,0,3687
0,1,0,1,0,8,3691
2,2,2,2,1,3,3711
0,0,0,2,0,0,3739
1,0,0,0,2,0,3749
1,0,0,1,2,0,3750
0,0,0,0,0,1,3751
0,0,0,1,0,1,3752
0,0,0,0,0,0,3755
0,3,1,5,1,0,3789
0,0,0,0,0,0,3794
