RD,AC,RL,AL,LL,GL,edgeID
0,2,0,0,0,4,0
0,0,0,0,0,0,1
0,0,0,2,1,1,3
0,1,2,1,2,0,4
1,0,1,0,0,0,5
0,0,1,0,0,2,8
0,2,0,0,0,4,11
0,0,0,0,1,0,14
0,0,2,0,0,1,20
0,0,0,0,0,1,21
0,0,2,0,0,0,22
1,0,2,0,1,0,24
3,2,3,1,3,0,25
1,0,2,0,1,0,26
3,2,3,1,3,0,27
10,2,8,2,11,0,30
13,3,8,4,13,4,31
3,1,0,2,2,4,32
1,0,0,0,1,0,33
1,0,3,0,2,0,34
1,1,2,1,0,1,35
0,0,7,1,1,0,37
0,0,7,1,1,1,38
0,0,0,0,0,0,41
0,0,0,0,0,0,42
0,0,0,0,0,0,43
5,0,6,3,7,0,55
2,0,2,3,1,0,56
3,0,4,0,6,0,57
0,0,0,0,0,0,59
0,0,2,0,1,1,65
0,0,0,0,0,1,66
0,0,2,0,1,0,67
0,0,3,0,1,0,68
0,0,2,0,1,0,69
0,0,5,0,2,0,70
0,0,5,0,1,0,74
0,0,0,0,1,0,75
0,0,0,0,1,1,78
1,1,5,2,3,0,90
0,0,1,0,0,0,92
0,0,6,0,1,0,94
0,0,0,0,0,0,107
0,1,0,0,0,6,108
0,0,0,0,0,0,112
0,0,0,0,0,0,119
0,0,1,0,0,0,121
0,0,0,0,0,0,123
1,2,3,2,1,2,124
0,0,0,0,0,0,129
0,0,0,0,0,0,130
1,0,0,0,0,0,135
1,0,0,0,0,0,136
5,5,15,18,14,6,142
1,0,2,0,1,0,143
6,5,17,18,15,6,144
1,0,2,0,1,0,153
0,0,0,0,0,0,154
1,0,2,0,1,0,155
1,0,2,0,1,0,167
0,0,0,0,0,0,168
1,0,0,0,1,0,169
1,0,0,0,1,0,170
0,0,0,0,0,0,172
1,0,0,0,1,0,174
1,0,0,1,1,4,181
0,0,0,1,0,4,182
0,0,0,1,0,0,190
1,0,0,1,1,0,191
0,0,2,0,2,0,195
0,0,2,0,2,0,196
0,0,0,0,0,0,197
0,0,1,0,0,0,198
3,4,2,4,3,0,202
0,0,3,2,1,1,205
0,0,2,2,1,1,206
0,0,1,0,0,0,207
1,1,3,1,0,0,208
2,2,4,2,1,1,209
0,5,1,2,0,7,211
0,4,0,1,0,7,213
0,0,0,0,0,0,226
5,5,4,10,3,0,227
5,5,4,10,3,0,228
0,0,0,0,0,0,239
0,0,0,0,0,0,240
0,0,0,0,0,0,241
0,0,0,0,0,0,243
1,0,3,0,3,0,245
1,0,1,0,3,0,246
0,0,2,0,0,0,247
0,0,0,0,0,0,251
0,0,0,0,0,0,252
0,0,0,0,0,0,253
1,0,2,1,5,0,264
0,1,3,1,2,2,268
0,1,3,1,1,2,269
0,0,2,0,1,0,270
0,0,0,1,1,0,275
0,0,1,0,0,0,276
1,0,2,0,1,1,278
1,0,2,0,1,1,279
2,3,2,1,1,0,282
0,0,0,0,0,0,283
1,0,2,0,1,1,286
0,1,1,1,1,0,289
0,1,0,0,0,0,292
0,1,0,0,0,0,295
0,2,0,1,0,1,330
0,0,0,0,0,1,344
0,0,0,0,0,2,347
2,2,3,2,1,0,349
0,1,1,3,2,0,361
0,0,0,0,0,3,370
1,1,1,3,2,3,373
0,0,0,0,0,0,381
5,5,15,18,14,6,390
0,1,1,2,1,9,393
1,0,3,0,2,0,398
0,0,4,0,0,0,416
1,0,1,1,2,0,423
0,0,0,1,0,3,426
0,0,0,0,0,1,444
0,1,0,0,0,5,450
0,1,1,0,0,1,456
0,0,7,2,0,6,457
0,1,8,2,0,7,458
0,0,1,1,1,0,463
0,0,1,0,0,1,466
0,0,1,0,0,2,467
0,0,0,0,0,1,469
0,0,0,0,0,5,476
10,33,9,25,5,30,494
0,0,0,0,0,0,502
1,0,0,0,2,0,503
0,0,1,8,0,14,512
0,0,11,0,1,0,513
0,0,12,8,1,14,514
1,0,5,0,1,2,516
0,0,0,0,0,11,528
0,0,0,0,0,0,532
1,0,2,1,1,2,533
1,0,2,1,1,2,534
0,0,11,0,1,1,536
0,0,0,0,0,1,537
3,0,2,0,2,0,550
3,0,4,0,2,7,551
0,0,2,0,0,7,552
0,0,0,0,0,7,553
0,0,2,0,0,0,554
0,0,1,1,1,2,559
0,0,0,0,0,0,572
1,1,3,1,0,0,573
1,0,3,1,1,2,575
0,0,1,0,0,0,576
0,0,0,4,2,0,578
0,0,3,4,2,4,579
0,0,3,0,0,4,580
0,0,0,0,0,2,583
2,0,1,0,5,0,585
0,0,0,0,0,0,588
1,0,2,1,0,0,591
0,0,2,0,0,1,595
3,1,5,1,1,2,607
3,1,6,1,1,4,608
3,0,0,0,0,3,610
3,0,0,0,0,0,611
0,0,0,0,0,3,612
0,0,0,0,0,0,616
0,0,0,0,0,0,617
0,0,0,0,0,0,618
0,0,2,0,3,0,619
0,1,3,1,4,0,620
0,1,1,1,3,0,621
0,0,0,0,0,0,622
0,0,0,0,0,0,624
0,0,0,0,0,0,625
1,0,0,1,0,0,630
0,0,0,0,0,3,631
1,0,0,0,0,0,632
1,2,0,1,1,0,633
1,2,0,1,1,0,634
0,0,0,0,0,0,635
2,0,1,0,3,2,636
0,0,0,0,0,0,639
0,0,0,0,1,0,640
0,0,0,0,1,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
1,1,0,1,0,0,648
2,0,1,0,1,0,650
3,1,1,1,1,0,651
2,0,1,0,1,0,653
0,0,0,0,0,0,654
0,0,0,0,0,10,655
0,0,0,0,0,0,658
2,0,0,0,0,1,659
2,0,0,0,0,1,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
0,0,0,0,0,4,674
1,0,1,0,1,0,678
8,5,3,5,6,3,686
6,4,2,4,4,1,688
1,2,0,2,1,0,691
0,0,0,0,0,0,720
15,9,10,7,17,0,724
0,0,2,0,0,6,726
0,0,2,0,0,6,727
0,0,0,0,0,0,728
12,10,2,9,6,0,730
0,1,0,1,0,0,731
0,1,0,1,0,0,733
0,0,0,0,0,0,734
0,1,0,1,0,0,735
9,13,21,31,22,24,752
2,1,1,1,2,1,754
7,4,26,33,28,13,758
0,0,0,0,0,0,787
2,0,1,3,2,3,788
2,0,1,3,2,3,789
0,0,0,0,0,0,791
0,0,0,0,0,0,792
0,0,0,0,0,0,793
0,0,0,0,0,0,794
0,0,0,0,0,0,795
9,1,0,2,2,1,800
2,6,0,1,0,3,802
0,0,0,3,0,0,836
0,0,0,0,0,0,837
0,0,0,3,1,0,838
0,0,0,0,1,0,839
2,0,0,0,1,0,846
3,0,0,2,2,0,848
4,1,3,3,3,0,850
0,1,0,4,0,1,855
0,2,0,4,0,7,857
0,0,0,0,0,0,866
1,1,4,2,3,1,877
3,0,3,1,9,0,882
1,5,0,5,0,0,886
3,0,4,3,10,0,899
0,0,1,2,1,0,901
2,2,5,0,1,3,907
0,0,0,0,0,0,918
1,0,2,0,2,0,920
0,0,1,0,1,0,921
0,1,0,1,0,1,922
0,0,0,0,0,0,935
0,0,0,0,0,0,936
0,0,0,0,0,0,937
0,0,0,0,0,0,960
0,0,0,0,0,0,961
0,0,0,0,0,0,962
0,0,0,0,0,0,980
0,0,0,0,0,0,1032
1,0,7,5,5,0,1051
0,0,0,0,0,0,1052
1,0,7,5,5,0,1053
2,0,2,0,3,0,1060
1,1,1,1,1,1,1067
1,0,0,0,0,2,1070
0,0,0,0,0,0,1076
0,0,0,0,0,0,1077
0,0,0,0,0,0,1078
2,3,2,4,4,1,1080
1,0,0,0,0,0,1089
1,5,1,2,1,0,1090
0,5,1,2,1,1,1097
1,1,2,3,1,1,1111
2,0,1,0,1,1,1121
5,15,10,18,5,7,1126
0,0,2,0,0,0,1127
0,0,0,1,0,2,1129
0,0,0,1,0,2,1130
0,0,0,0,0,0,1131
2,0,0,1,0,0,1133
5,4,1,1,2,1,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
3,1,1,2,1,0,1145
2,0,0,1,0,1,1146
0,0,0,0,0,0,1147
2,0,0,0,0,3,1153
1,0,1,2,1,0,1154
1,0,0,0,0,4,1155
0,0,1,2,1,3,1156
0,0,1,1,0,0,1160
0,0,1,1,0,3,1161
0,0,0,0,0,3,1162
0,0,1,0,0,0,1165
1,2,0,0,0,0,1184
11,10,2,9,6,0,1188
0,0,0,0,0,0,1189
11,10,2,9,6,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
0,0,0,0,0,0,1195
0,0,0,0,0,0,1196
0,0,0,0,0,0,1197
0,0,0,0,0,0,1199
0,0,0,0,0,0,1200
2,0,3,0,0,0,1201
4,3,0,4,3,0,1202
2,3,3,4,3,0,1203
3,6,3,3,5,0,1204
1,0,3,0,2,0,1205
4,6,0,3,3,0,1207
0,0,0,0,0,1,1218
0,0,0,0,0,6,1227
0,0,0,0,0,0,1253
0,0,0,0,0,0,1254
0,0,0,0,0,0,1256
0,0,0,0,0,4,1289
0,2,0,2,0,4,1290
0,2,0,2,0,0,1291
0,0,8,0,0,0,1299
0,0,8,0,0,0,1300
2,10,3,9,4,0,1303
0,0,0,0,0,0,1313
0,0,8,0,0,0,1314
0,0,8,0,0,0,1315
4,0,1,0,6,0,1328
8,0,4,1,7,0,1329
4,0,3,1,2,0,1330
4,0,1,0,5,0,1331
5,0,1,0,5,0,1335
1,0,0,0,0,0,1337
4,0,1,0,5,0,1338
4,1,16,1,7,0,1340
1,0,0,0,1,0,1343
0,0,0,0,0,0,1349
0,0,0,0,0,0,1350
0,0,0,0,0,0,1351
7,1,8,1,4,0,1352
9,1,6,1,12,2,1353
8,0,8,0,10,2,1354
3,15,4,9,3,3,1358
0,0,0,0,0,0,1359
3,15,4,9,3,3,1360
1,2,0,0,0,0,1377
1,2,0,0,0,0,1378
2,1,2,1,1,0,1418
1,1,1,1,1,0,1419
0,0,0,0,0,1,1423
0,0,0,0,0,0,1444
2,1,0,3,1,10,1448
3,0,1,2,1,10,1449
1,0,5,0,0,0,1453
1,0,5,0,0,0,1454
0,0,2,0,1,1,1459
4,1,0,1,2,0,1463
0,0,0,0,0,0,1464
1,1,1,1,0,0,1465
1,0,2,1,1,0,1469
0,0,0,0,0,0,1473
0,2,0,1,0,0,1474
0,2,0,1,0,0,1475
0,0,0,0,0,0,1476
0,0,1,1,2,1,1481
0,0,0,0,0,0,1484
0,0,0,0,0,0,1489
0,0,0,0,0,0,1490
0,0,0,0,0,0,1491
2,0,2,2,1,0,1492
2,0,2,2,1,0,1493
2,0,2,1,3,0,1495
0,0,0,0,2,0,1497
0,0,0,1,0,0,1498
2,0,1,0,2,7,1503
0,0,1,0,0,0,1505
3,2,2,2,2,36,1508
8,11,13,24,14,2,1509
7,10,1,10,4,2,1523
1,0,2,0,1,0,1526
0,0,0,0,0,0,1532
