RD,AC,RL,AL,LL,GL,edgeID
0,3,1,2,0,5,211
0,2,0,1,0,5,213
0,0,0,0,0,0,226
4,9,3,7,3,0,227
4,9,3,7,3,0,228
0,0,0,0,0,1,239
0,0,1,0,0,1,240
0,0,1,0,0,0,241
0,0,0,0,0,0,243
2,0,2,0,2,0,245
2,0,1,0,2,0,246
0,0,1,0,0,0,247
0,0,0,0,0,1,251
1,1,1,1,1,0,252
0,0,0,0,0,0,253
5,1,0,1,2,0,264
1,2,2,1,1,2,268
1,2,3,1,1,2,269
0,0,1,0,0,0,270
0,0,0,0,0,0,275
1,0,0,0,0,0,276
0,0,2,0,0,0,278
0,0,2,0,0,1,279
2,4,1,4,0,1,282
0,0,0,0,0,0,283
0,0,3,0,0,0,286
0,0,1,1,0,0,289
1,0,0,0,0,0,292
1,0,0,0,0,0,295
1,2,0,1,0,1,330
1,0,0,0,1,0,344
0,0,0,0,0,0,347
2,0,3,0,0,0,349
0,3,1,2,0,2,361
0,0,0,0,0,0,370
0,3,1,2,0,2,373
0,0,0,0,0,0,381
7,4,8,14,9,3,390
1,3,1,2,0,7,393
0,0,1,0,3,0,398
0,0,0,0,0,0,416
2,2,2,1,3,1,423
0,0,1,1,0,3,426
1,0,2,0,2,5,444
0,0,0,0,0,1,450
0,0,0,0,0,1,456
0,0,1,0,0,0,457
0,0,1,0,0,1,458
0,0,0,1,0,0,463
0,0,0,0,0,0,466
0,0,0,0,0,0,467
0,0,0,0,0,0,469
0,0,0,1,0,6,476
11,33,2,22,3,29,494
0,0,0,1,0,0,502
0,0,0,0,0,0,503
0,0,0,11,0,9,512
0,0,14,0,2,0,513
0,0,14,11,2,9,514
2,1,4,0,1,5,516
0,0,0,0,0,1,528
0,0,0,0,0,0,532
0,0,1,0,0,0,533
0,0,1,0,0,0,534
0,0,14,0,2,0,536
0,0,0,0,0,0,537
2,0,4,1,1,10,550
2,0,6,1,1,16,551
0,0,2,0,0,6,552
0,0,0,0,0,6,553
0,0,2,0,0,0,554
0,0,0,1,1,0,559
0,0,0,0,0,0,572
2,0,3,0,1,0,573
0,0,1,0,0,0,575
0,0,0,0,0,0,576
0,2,3,3,1,0,578
0,2,7,3,1,3,579
0,0,6,0,0,3,580
0,0,0,0,0,0,583
3,1,3,0,3,0,585
0,0,0,0,0,0,588
1,1,3,1,2,1,591
0,0,1,0,0,5,595
0,0,6,0,3,1,607
0,0,4,0,3,2,608
1,1,0,0,1,2,610
2,1,0,0,1,0,611
1,0,0,0,0,2,612
0,0,0,0,0,1,616
0,0,0,0,1,0,617
0,0,0,0,1,1,618
0,0,1,0,1,0,619
1,0,4,0,4,0,620
1,0,3,0,3,0,621
0,0,0,0,0,0,622
0,0,1,0,0,0,624
0,0,1,0,0,1,625
1,0,1,1,0,0,630
1,1,0,0,0,4,631
2,1,0,0,0,1,632
0,0,0,0,0,0,633
0,0,0,0,0,0,634
0,0,0,0,0,0,635
3,1,1,3,6,1,636
0,0,0,0,0,0,639
0,0,0,0,0,0,640
0,0,0,0,0,0,641
0,0,0,0,0,0,643
0,0,0,0,0,0,645
0,0,0,0,0,0,646
0,1,0,1,0,0,648
2,0,0,0,1,0,650
1,0,0,0,0,0,651
2,0,0,0,1,0,653
0,0,0,0,0,0,654
0,0,0,0,0,9,655
0,0,0,0,0,0,658
1,0,0,0,0,0,659
1,0,0,0,0,0,660
0,0,0,0,0,0,661
0,0,0,0,0,0,662
0,0,0,0,0,4,674
2,1,6,1,0,0,678
2,3,7,11,4,1,686
2,3,7,11,4,1,688
1,0,1,0,1,1,691
0,0,0,0,0,1,720
14,5,8,4,14,0,724
0,1,2,1,0,1,726
0,1,2,1,0,1,727
0,0,0,0,0,0,728
11,7,5,6,8,0,730
0,1,0,0,0,1,731
0,1,0,0,0,1,733
0,0,0,0,0,0,734
0,1,0,0,0,1,735
10,20,27,27,27,26,752
1,0,4,0,2,1,754
3,6,38,32,40,12,758
0,0,0,1,0,0,787
3,4,4,8,4,6,788
3,4,4,7,4,6,789
0,1,0,0,0,0,791
0,1,0,1,0,0,792
0,1,0,0,0,1,793
0,0,0,0,0,0,794
0,1,0,0,0,1,795
8,0,6,2,8,0,800
3,2,0,2,0,2,802
0,2,2,2,1,0,836
0,0,0,0,0,0,837
0,2,2,3,1,0,838
0,0,0,1,0,0,839
3,0,0,0,3,0,846
5,2,2,0,3,0,848
4,2,4,1,3,1,850
0,3,0,4,0,7,855
0,1,0,1,2,8,857
0,0,0,0,0,0,866
1,1,1,1,0,2,877
5,0,7,0,8,0,882
2,5,0,4,1,0,886
5,0,7,0,8,0,899
0,0,0,0,0,0,901
5,1,2,2,0,0,907
0,0,0,0,0,0,918
0,0,1,1,2,0,920
0,0,1,1,2,0,921
0,0,0,0,0,0,922
1,0,1,0,0,0,935
0,0,1,0,0,0,936
1,0,0,0,0,0,937
0,0,0,0,0,0,960
0,0,0,1,0,0,961
0,0,0,1,0,0,962
0,1,0,1,0,1,980
0,0,0,0,0,0,1032
2,0,1,2,2,0,1051
0,0,0,0,1,0,1052
2,0,1,2,3,0,1053
1,0,3,0,4,0,1060
0,0,0,1,0,0,1067
3,4,5,4,5,0,1070
1,0,1,0,1,0,1076
1,0,1,0,1,0,1077
0,0,0,0,0,0,1078
1,1,1,4,3,1,1080
0,0,0,0,1,0,1089
0,5,2,2,1,0,1090
0,6,3,3,2,0,1097
0,0,0,0,0,0,1111
0,0,1,0,1,0,1121
9,18,7,12,3,10,1126
0,0,4,0,0,0,1127
1,0,1,0,1,4,1129
0,0,0,0,0,4,1130
1,0,1,0,1,0,1131
0,1,0,2,2,0,1133
6,11,1,6,6,2,1134
0,0,0,0,0,0,1139
0,0,0,0,0,0,1140
0,0,0,0,0,0,1141
1,0,0,0,0,0,1145
0,0,0,1,0,0,1146
1,0,0,1,0,0,1147
0,0,1,0,2,3,1153
0,1,2,2,2,0,1154
0,0,1,0,2,12,1155
0,1,2,2,0,9,1156
0,0,1,0,0,4,1160
0,0,0,0,0,1,1161
0,0,1,0,0,5,1162
1,1,1,1,1,0,1165
2,0,1,1,1,1,1184
12,6,3,5,8,0,1188
0,0,0,0,0,0,1189
12,6,3,5,8,0,1190
0,0,0,0,0,0,1192
0,0,0,0,0,0,1193
1,0,0,0,1,0,1195
0,1,0,0,0,1,1196
1,1,0,0,1,1,1197
0,0,0,0,0,0,1199
0,0,1,1,0,0,1200
0,0,0,0,0,0,1201
2,2,4,6,0,0,1202
2,2,4,6,0,0,1203
3,6,6,9,3,1,1204
1,1,4,0,3,2,1205
4,7,4,9,2,1,1207
0,0,0,0,0,4,1218
0,0,0,0,0,3,1227
0,0,0,0,0,0,1253
0,0,1,1,0,0,1254
1,0,0,0,1,0,1256
0,3,0,2,0,12,1289
1,4,0,3,0,12,1290
1,1,0,1,0,0,1291
0,0,4,0,0,0,1299
0,0,3,1,0,0,1300
4,9,4,7,6,1,1303
1,0,1,0,0,2,1313
1,0,4,0,1,0,1314
0,0,5,0,1,2,1315
3,0,1,0,2,0,1328
6,0,2,1,4,0,1329
4,0,1,1,1,0,1330
2,0,1,0,3,0,1331
2,0,3,0,3,0,1335
0,0,0,0,1,0,1337
2,0,3,0,2,0,1338
3,1,11,0,3,0,1340
1,0,0,0,0,0,1343
1,0,0,0,0,0,1349
1,0,0,0,0,0,1350
0,0,0,0,0,0,1351
6,0,5,1,4,0,1352
8,0,7,1,4,1,1353
6,0,6,0,6,1,1354
1,10,3,5,2,3,1358
0,0,0,0,0,1,1359
1,10,3,5,2,2,1360
2,1,0,1,1,0,1377
2,1,0,1,1,0,1378
0,0,1,0,0,0,1418
0,0,0,0,0,0,1419
0,2,0,2,1,2,1423
0,0,1,0,1,0,1444
0,1,0,1,1,4,1448
4,5,1,1,2,5,1449
1,0,5,0,2,0,1453
1,0,5,0,1,0,1454
0,0,0,0,0,0,1459
0,1,0,1,2,0,1463
0,0,0,0,0,0,1464
0,0,0,0,0,0,1465
2,1,4,0,3,0,1469
0,0,0,0,1,0,1473
0,0,0,0,1,0,1474
0,0,0,0,2,0,1475
0,0,0,0,0,0,1476
1,0,2,0,1,0,1481
0,0,0,0,0,0,1484
0,0,0,0,1,0,1489
0,0,0,0,1,0,1490
0,0,0,0,0,0,1491
2,0,1,1,1,0,1492
2,0,1,1,1,0,1493
2,0,2,1,2,0,1495
0,0,1,1,1,0,1497
0,0,0,1,0,0,1498
0,0,0,0,1,2,1503
2,0,5,1,3,0,1505
3,0,3,7,2,37,1508
11,13,15,19,11,0,1509
1,2,2,3,2,4,1523
2,0,3,0,0,0,1526
0,0,0,0,0,0,1532
0,0,0,0,0,0,1533
0,0,3,0,0,0,1541
0,0,1,0,0,0,1543
0,0,2,0,0,0,1544
0,0,2,0,0,0,1545
0,0,4,0,0,0,1546
1,0,0,0,3,0,1553
0,1,0,0,0,0,1563
0,1,0,0,0,0,1564
0,0,0,0,0,0,1565
0,0,0,0,0,0,1570
0,0,0,0,0,0,1571
0,0,0,0,0,0,1572
0,2,1,1,0,4,1575
1,0,0,0,0,0,1579
0,0,0,0,0,0,1587
0,0,0,0,0,0,1588
0,0,0,0,0,0,1589
0,0,0,0,0,0,1590
2,1,1,0,1,0,1596
2,1,2,0,1,0,1597
0,0,1,0,0,0,1598
0,0,0,0,0,3,1600
0,0,0,0,0,0,1603
0,0,1,0,0,0,1604
2,3,1,2,2,0,1606
1,0,0,1,0,0,1607
2,2,2,2,3,1,1608
1,0,2,0,1,0,1609
1,0,2,0,1,0,1611
0,0,0,0,4,0,1635
1,0,0,0,1,0,1637
1,0,0,0,0,0,1641
2,0,2,1,2,0,1656
1,0,1,1,1,0,1657
1,0,1,0,1,0,1658
1,0,1,1,1,0,1659
1,1,1,1,1,1,1661
0,0,0,0,0,0,1662
0,0,0,0,0,0,1663
0,0,0,0,0,0,1664
0,0,3,0,0,1,1666
1,0,3,0,0,0,1667
1,0,0,0,0,1,1668
0,0,1,1,1,0,1704
0,0,0,0,0,0,1707
0,0,0,0,0,0,1717
1,1,2,0,2,1,1718
1,1,2,0,2,1,1719
0,0,0,0,0,0,1731
0,0,0,0,0,2,1732
0,0,0,0,0,2,1733
0,0,0,0,0,2,1741
0,0,0,0,0,0,1742
0,0,0,0,0,0,1745
0,0,0,0,0,2,1747
0,0,0,0,0,0,1748
0,1,1,1,1,0,1761
0,1,1,1,1,0,1762
0,0,0,0,0,0,1763
1,2,3,2,1,0,1767
1,2,3,2,1,0,1768
0,0,0,0,0,0,1769
0,0,5,3,3,0,1776
0,0,0,0,0,0,1784
0,0,0,0,0,0,1785
0,0,0,0,0,0,1786
1,1,3,1,1,0,1790
0,0,0,0,0,0,1796
0,0,0,0,0,0,1797
0,0,0,0,0,0,1798
1,1,1,0,0,8,1799
0,0,0,0,0,0,1802
0,0,0,0,0,0,1803
1,1,3,1,1,1,1805
0,0,0,0,0,1,1807
0,0,0,1,0,0,1809
0,0,0,0,0,0,1810
0,0,0,1,0,0,1812
0,0,0,0,0,0,1816
0,0,0,0,0,0,1818
1,1,1,0,1,0,1822
1,1,1,0,1,0,1824
0,0,0,0,0,0,1832
0,0,0,1,0,0,1833
0,0,0,0,0,0,1836
2,1,1,1,3,0,1837
2,1,1,1,3,0,1838
0,0,0,0,0,0,1840
1,1,1,0,1,0,1842
0,0,4,1,1,0,1858
0,0,1,0,0,0,1863
0,0,0,0,0,0,1864
0,0,1,0,0,0,1865
0,0,0,0,2,0,1866
0,0,0,0,0,0,1867
0,0,0,0,2,0,1869
0,0,0,0,2,0,1870
0,0,0,0,0,0,1871
0,0,0,0,0,0,1878
0,0,0,0,2,0,1879
0,0,0,0,2,0,1883
0,0,2,0,1,0,1885
0,0,2,0,3,0,1886
0,0,0,0,2,0,1887
0,0,0,0,0,0,1888
0,0,0,0,0,0,1889
9,7,1,8,1,0,1891
9,7,2,8,1,0,1892
0,0,1,0,0,0,1893
1,0,1,0,0,0,1894
1,0,0,0,0,0,1895
10,7,1,8,1,0,1897
0,0,0,0,0,4,1902
1,1,1,1,1,0,1904
0,0,0,0,0,0,1905
1,1,1,1,1,0,1906
1,0,0,0,1,0,1907
1,0,0,0,1,0,1908
0,0,0,0,0,0,1909
0,0,0,0,0,0,1916
0,0,0,0,1,0,1917
7,1,7,6,6,36,1926
4,5,5,5,5,0,1929
4,5,3,5,5,1,1930
0,0,2,0,0,1,1931
0,0,0,0,0,0,1936
0,0,0,0,0,0,1937
0,0,0,0,0,0,1938
5,3,7,3,2,1,1951
1,0,0,0,1,0,2004
1,1,0,0,2,0,2005
0,1,0,0,1,0,2006
3,0,2,0,1,2,2007
1,0,0,0,0,0,2008
1,0,0,0,0,0,2010
1,0,6,0,0,0,2011
0,0,6,0,0,0,2012
0,0,0,0,0,0,2022
0,0,0,0,0,0,2023
2,0,2,3,1,5,2030
5,5,4,4,5,2,2035
1,1,0,0,0,0,2041
1,1,0,1,0,0,2042
2,1,1,1,1,1,2043
0,0,2,0,1,0,2050
0,0,1,0,0,1,2051
1,1,2,3,1,2,2055
1,1,0,1,0,3,2056
9,6,10,8,9,7,2066
0,0,0,0,0,1,2088
2,1,1,1,1,0,2089
0,0,0,0,0,0,2115
1,1,0,2,2,0,2119
0,0,0,0,0,0,2122
0,0,0,0,0,0,2123
0,0,0,0,0,0,2124
1,1,0,1,0,1,2125
1,0,1,0,1,1,2126
2,1,1,1,1,0,2127
2,0,0,0,0,0,2146
2,0,1,0,1,0,2147
4,1,3,3,3,6,2152
0,1,0,1,0,5,2166
3,1,2,3,2,0,2167
2,4,1,0,1,1,2199
0,0,1,0,1,13,2204
0,0,2,0,1,1,2205
2,0,1,1,1,0,2206
2,0,2,1,1,12,2207
2,0,1,0,1,0,2208
3,3,0,3,3,0,2209
3,3,0,4,3,0,2211
0,0,0,0,0,1,2212
0,1,0,0,0,1,2213
0,1,0,0,0,0,2214
0,0,0,0,1,0,2216
0,0,0,1,0,0,2219
0,0,0,0,0,0,2222
1,0,0,0,0,0,2223
4,4,0,3,3,0,2224
3,4,0,3,3,0,2225
0,0,0,0,0,0,2228
0,1,0,0,0,0,2229
3,2,6,5,6,0,2230
1,0,1,1,4,0,2243
1,0,1,1,4,0,2245
4,3,4,4,2,5,2246
4,3,4,4,2,5,2247
0,0,0,0,0,2,2248
12,4,2,3,8,0,2249
12,4,2,3,8,0,2250
0,0,0,0,0,0,2251
2,3,1,1,1,0,2252
1,1,1,1,2,0,2253
3,4,0,2,1,0,2254
0,0,1,0,0,1,2256
12,4,3,3,8,1,2257
1,2,1,0,1,0,2258
5,5,3,5,4,0,2261
0,0,0,0,0,0,2262
5,5,3,5,4,0,2263
0,0,0,0,0,0,2265
5,5,3,5,4,0,2266
4,5,3,5,4,0,2267
1,0,0,0,0,0,2268
1,1,1,0,1,2,2270
5,7,3,6,4,0,2271
4,6,2,4,3,0,2272
0,0,0,0,0,0,2273
0,0,0,0,0,0,2275
0,0,0,0,0,0,2276
2,1,1,2,2,2,2277
2,0,2,2,2,9,2280
7,2,6,5,13,1,2283
1,0,1,0,1,0,2298
0,0,0,0,0,0,2299
1,0,1,0,1,0,2300
0,0,0,0,0,0,2301
1,0,1,0,1,0,2302
0,1,0,0,0,1,2303
1,1,1,0,1,1,2304
0,0,0,1,0,0,2305
0,0,0,0,0,0,2307
0,0,0,0,0,0,2308
0,0,0,1,0,0,2310
0,0,0,0,0,0,2311
0,0,0,0,0,0,2313
0,0,0,0,0,0,2316
0,1,0,1,0,7,2317
0,0,0,1,0,0,2321
0,0,0,0,0,0,2323
0,0,0,1,0,0,2325
0,0,0,0,0,0,2326
0,0,0,0,0,0,2329
0,0,0,0,0,0,2332
0,0,0,0,0,0,2353
0,0,0,0,0,0,2355
0,0,0,0,0,0,2357
0,0,0,1,0,0,2358
2,1,1,4,0,0,2363
1,1,1,1,2,0,2364
0,0,0,0,0,5,2378
0,1,0,1,0,4,2390
1,3,1,6,2,14,2399
3,2,2,3,2,0,2402
2,1,1,1,1,1,2412
5,2,2,3,3,0,2413
2,0,0,0,1,0,2414
1,4,1,3,1,13,2419
2,0,0,0,0,0,2423
2,0,0,0,0,0,2424
0,0,0,0,0,0,2425
3,1,3,2,2,1,2426
0,0,0,0,0,0,2432
1,0,0,0,1,1,2447
1,1,5,6,3,1,2467
1,0,5,5,1,0,2470
1,0,1,0,2,0,2471
0,0,0,0,1,0,2474
0,0,0,0,0,0,2475
0,5,5,4,2,3,2476
0,5,5,4,2,3,2477
7,6,1,4,3,3,2479
11,7,4,9,4,2,2480
4,1,3,5,1,3,2481
3,1,1,1,0,0,2482
3,1,1,1,0,0,2483
1,0,0,0,0,0,2485
5,3,1,3,4,1,2489
0,0,0,0,0,0,2490
0,0,0,0,0,0,2491
1,0,0,0,0,0,2492
1,0,1,0,0,1,2494
0,0,1,1,0,1,2495
0,0,2,0,0,0,2496
1,0,0,1,0,2,2497
3,1,6,9,9,0,2502
3,1,6,9,9,0,2503
0,0,0,0,0,0,2504
0,0,0,0,0,0,2509
0,0,2,0,0,0,2510
0,0,2,0,0,0,2511
3,1,1,1,1,0,2512
1,0,2,0,2,1,2513
3,0,2,0,2,0,2514
2,0,1,1,0,0,2519
3,0,8,0,9,0,2520
3,0,9,1,9,0,2521
2,0,1,0,0,0,2523
3,1,1,1,2,0,2524
1,1,0,1,2,0,2525
1,0,2,1,1,0,2526
2,1,1,2,0,1,2527
0,0,0,0,0,0,2528
0,0,0,0,0,0,2533
1,0,1,3,2,0,2537
0,0,0,0,1,0,2545
0,0,0,0,0,0,2546
0,0,0,0,0,2,2560
0,0,0,0,0,0,2568
1,1,1,1,0,1,2593
0,0,0,1,0,1,2594
0,1,0,1,0,2,2596
2,0,3,5,6,0,2600
2,0,3,5,6,0,2601
0,0,0,0,0,0,2602
3,7,3,7,2,0,2603
1,0,2,0,1,1,2611
1,0,1,1,1,0,2627
0,0,1,1,2,1,2628
0,0,1,0,0,0,2636
3,0,2,1,2,0,2641
0,0,0,0,0,0,2652
0,0,0,1,0,2,2653
0,0,0,1,0,2,2654
0,0,0,0,0,0,2656
2,6,0,3,1,2,2690
0,0,0,0,0,0,2702
0,1,0,1,0,0,2722
2,11,2,7,3,0,2723
2,12,2,8,3,0,2724
1,0,1,0,1,3,2725
7,11,7,13,1,29,2726
6,11,6,13,0,26,2727
4,1,6,1,8,1,2728
4,1,7,2,8,1,2729
0,0,1,1,2,0,2730
0,0,0,0,1,0,2734
0,0,0,0,1,0,2735
0,0,0,0,0,0,2736
1,1,2,0,2,2,2738
0,0,0,1,0,0,2740
0,0,0,0,0,0,2751
1,0,1,0,1,0,2752
3,1,6,2,7,1,2754
0,0,0,0,1,0,2756
0,0,0,0,0,0,2759
0,0,0,0,0,0,2760
1,0,1,0,1,0,2762
0,0,0,0,0,0,2763
0,0,0,0,0,0,2764
0,0,0,0,0,0,2769
0,0,0,0,0,0,2772
0,0,0,0,0,0,2773
0,0,0,0,1,0,2778
0,0,0,0,1,0,2784
0,0,0,0,1,0,2785
0,0,0,0,0,0,2786
2,0,1,0,1,0,2787
1,1,2,1,2,1,2789
0,0,0,0,0,2,2793
0,0,0,0,0,0,2794
0,1,0,1,1,0,2795
0,1,0,1,1,2,2796
0,0,0,0,0,0,2797
0,0,0,0,0,1,2803
0,0,0,0,1,0,2804
0,0,0,0,0,0,2805
12,7,6,6,9,0,2810
12,7,6,6,10,0,2811
0,0,0,0,1,0,2813
0,1,3,0,1,1,2814
1,0,4,1,1,0,2815
1,0,1,1,1,0,2819
0,0,0,0,0,1,2822
0,0,0,0,0,1,2824
0,0,0,0,0,0,2828
0,0,0,0,0,0,2832
0,0,5,1,0,0,2839
1,0,3,0,1,0,2840
0,0,0,0,0,0,2845
0,0,0,0,0,0,2853
0,0,0,0,0,0,2854
0,0,0,0,0,0,2855
4,1,6,1,7,1,2860
4,1,6,1,7,2,2861
0,0,0,0,0,1,2862
4,1,6,1,7,2,2863
0,0,0,0,0,0,2864
0,0,2,2,2,0,2866
0,0,0,0,0,34,2873
0,1,0,0,0,1,2876
1,1,0,1,1,0,2879
3,0,0,1,1,0,2880
2,1,0,0,0,0,2881
0,0,0,0,0,0,2885
0,0,0,0,0,0,2886
0,0,0,0,0,0,2888
0,2,0,2,0,2,2889
0,2,0,2,0,2,2890
1,0,1,0,0,0,2894
0,0,1,0,0,1,2895
1,0,2,0,0,1,2896
0,0,0,0,0,0,2900
0,0,0,0,0,0,2902
0,0,2,1,0,37,2909
0,0,2,1,0,3,2911
0,0,0,0,1,9,2916
2,12,2,8,4,9,2917
1,0,1,0,0,11,2922
1,0,1,0,1,2,2924
0,0,0,0,0,0,2942
0,0,2,0,2,0,2943
0,0,2,0,2,0,2944
0,0,0,0,0,0,2947
1,0,0,1,0,3,2957
9,2,4,1,2,0,2961
1,1,2,2,3,0,2974
1,1,1,1,0,0,2980
8,1,3,0,2,0,2984
0,0,1,0,0,0,2987
0,0,1,0,0,0,2989
0,0,0,0,0,0,2990
2,1,1,1,1,0,2991
3,1,3,2,4,0,3013
0,7,0,4,0,1,3027
8,4,3,2,9,0,3028
0,0,0,0,0,0,3030
1,0,0,0,0,0,3031
1,0,0,0,0,0,3032
0,0,0,0,0,0,3034
0,0,0,0,0,0,3040
0,0,0,0,0,1,3041
0,0,0,0,0,1,3042
0,0,0,0,0,0,3043
0,0,0,0,0,5,3053
5,0,6,0,6,5,3054
5,0,6,0,6,0,3055
3,1,6,0,3,0,3058
0,0,0,0,0,0,3062
4,0,1,4,1,0,3088
5,0,5,0,6,0,3095
5,2,1,1,2,0,3098
2,0,1,1,0,4,3109
5,0,4,0,8,0,3112
5,0,1,4,3,0,3115
2,2,0,1,1,0,3118
1,0,1,0,1,1,3149
0,0,0,0,0,0,3150
1,0,1,0,1,1,3151
2,0,1,1,1,1,3155
2,0,1,1,1,1,3156
3,0,4,0,4,0,3158
0,0,0,0,0,0,3159
3,0,4,0,4,0,3160
1,1,1,1,2,0,3163
0,0,0,0,0,0,3173
0,0,0,0,0,0,3174
0,0,0,0,0,0,3175
0,0,0,0,0,0,3203
0,0,0,0,0,0,3204
0,0,0,0,0,0,3206
0,0,0,0,0,1,3207
1,1,1,0,0,6,3209
1,1,1,0,0,0,3210
0,0,0,0,0,0,3213
0,0,0,0,0,1,3216
2,0,2,0,3,2,3217
0,0,0,0,0,2,3218
2,0,2,0,3,0,3219
0,2,0,0,0,0,3221
0,0,0,0,0,0,3223
0,0,0,0,0,0,3224
0,0,0,0,0,0,3225
0,0,0,0,0,1,3229
0,0,0,0,0,1,3231
2,1,3,1,2,0,3235
1,1,2,1,1,0,3236
1,0,1,0,1,0,3237
0,0,0,0,0,0,3238
0,0,0,0,0,0,3239
0,0,0,0,0,0,3240
3,4,4,5,5,1,3241
3,4,4,5,5,0,3242
0,0,0,0,0,1,3243
1,1,5,2,6,2,3247
1,1,6,2,6,2,3248
0,0,1,0,0,0,3249
3,2,1,2,3,0,3253
2,2,0,2,2,0,3254
1,1,4,2,2,1,3256
1,1,3,2,2,1,3257
0,0,1,0,0,0,3258
1,0,0,0,0,0,3259
1,0,1,0,0,0,3261
0,0,1,0,0,2,3264
0,1,1,1,1,0,3268
0,0,0,0,0,0,3270
2,1,1,1,1,3,3281
0,0,0,0,1,0,3303
1,8,1,3,0,0,3315
1,7,2,3,1,0,3316
1,0,2,1,2,1,3317
4,0,2,0,3,7,3325
1,0,1,1,0,7,3336
2,1,1,1,2,7,3342
2,3,2,6,3,0,3355
1,2,0,2,2,0,3361
3,2,3,2,2,8,3363
2,1,2,1,2,7,3364
0,0,0,0,1,0,3365
0,0,0,0,0,0,3373
0,0,1,0,0,2,3374
0,0,0,0,0,0,3375
0,0,0,0,0,0,3379
4,10,5,12,5,8,3380
1,0,1,0,1,0,3381
0,0,0,0,0,0,3382
1,0,1,0,1,0,3383
0,1,1,3,2,2,3389
3,18,4,20,7,8,3400
2,5,1,1,1,4,3406
6,20,10,19,8,6,3413
17,8,9,7,6,0,3415
0,0,0,0,0,1,3422
0,0,0,0,0,0,3424
0,0,3,2,2,0,3436
1,1,1,1,1,1,3447
0,0,0,0,0,0,3482
0,2,1,4,3,0,3484
1,2,1,1,1,4,3507
2,12,3,9,3,2,3510
2,0,1,0,5,0,3528
0,0,0,0,0,0,3549
0,0,0,0,0,0,3550
0,3,3,3,1,4,3555
0,0,0,0,1,0,3560
2,2,7,11,3,0,3561
0,0,0,0,0,0,3576
0,0,0,0,0,0,3577
0,0,0,0,0,0,3584
0,0,0,0,0,0,3595
0,0,0,0,0,0,3597
0,0,0,0,0,0,3602
3,4,2,3,1,0,3603
3,4,2,3,1,0,3604
10,20,2,12,2,0,3619
5,5,6,4,6,1,3622
5,5,6,4,6,1,3623
0,0,0,0,0,0,3624
0,0,1,1,0,1,3628
0,0,1,0,0,0,3629
0,0,0,1,0,1,3630
0,0,1,0,0,0,3632
0,0,1,0,0,0,3634
0,0,1,0,0,0,3636
0,5,0,6,1,3,3640
0,0,0,0,0,0,3647
0,0,0,1,0,1,3649
10,20,2,12,2,0,3655
0,0,0,0,0,0,3656
1,0,0,0,0,0,3657
3,5,5,7,6,0,3658
11,19,2,11,2,0,3660
1,0,1,0,0,1,3661
4,5,4,7,5,0,3665
0,2,0,1,0,0,3676
4,1,2,2,3,0,3687
0,0,0,0,0,6,3691
3,0,1,1,1,2,3711
0,0,1,0,2,0,3739
0,0,0,0,0,0,3749
0,0,0,0,1,0,3750
0,0,0,0,1,1,3751
0,0,0,0,0,1,3752
0,0,0,0,0,0,3755
1,2,0,7,0,2,3789
0,0,0,0,0,0,3794
